N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -3.516500000E-05 -3.284600000E-05 -3.017500000E-05 -2.729700000E-05
1.600000000E+01 3.695880000E-04 3.294050000E-04 3.031060000E-04 2.853640000E-04
1.700000000E+01 5.368033000E-03 4.978493000E-03 4.751161000E-03 4.596226000E-03
1.549996187E+01 1.001240000E-04 9.003300000E-05 8.387100000E-05 7.977400000E-05
1.649996187E+01 1.371560000E-03 1.229036000E-03 1.138709000E-03 1.076902000E-03
1.674996808E+01 2.718566000E-03 2.472071000E-03 2.318009000E-03 2.211450000E-03
1.624993176E+01 7.024040000E-04 6.252470000E-04 5.760110000E-04 5.419640000E-04
1.574996808E+01 1.974680000E-04 1.767540000E-04 1.636430000E-04 1.546600000E-04
1.524993176E+01 3.177800000E-05 2.829300000E-05 2.647300000E-05 2.590900000E-05
