-9.0044500E-2 -2.9672380E-7
-5.9971810E-2 -2.1868750E-7
-3.0035500E-2 -1.2817210E-7
1.1324880E-6 -8.1250420E-9
1.0211200E-2 3.8146710E-8
2.0052550E-2 9.4760050E-8
3.0008320E-2 1.4774920E-7
3.9971830E-2 2.2236190E-7
5.0004010E-2 3.1092670E-7
5.9978960E-2 4.1642780E-7
6.9988250E-2 5.4244220E-7
7.9997540E-2 6.9640560E-7
8.9995380E-2 8.8538920E-7
1.0001610E-1 1.1141150E-6
1.0997960E-1 1.4477680E-6
1.1996600E-1 1.8331520E-6
1.2996390E-1 2.3300510E-6
1.3999610E-1 2.9821420E-6
1.5000530E-1 3.8446470E-6
1.5998030E-1 4.9931300E-6
1.7000100E-1 6.5263650E-6
1.7996450E-1 8.5860410E-6
1.8999670E-1 1.1384940E-5
1.9997170E-1 1.5151950E-5
2.0996950E-1 2.0251580E-5
2.1997020E-1 2.7257910E-5
2.2994520E-1 3.6826790E-5
2.3995450E-1 4.9919730E-5
2.4991850E-1 6.7724320E-5
2.5991630E-1 9.2004630E-5
2.6994850E-1 1.2584080E-4
2.7993490E-1 1.7196030E-4
2.8995560E-1 2.3459530E-4
2.9996490E-1 3.1977100E-4
3.0996270E-1 4.3520030E-4
3.1997200E-1 5.9241710E-4
3.2995840E-1 8.0296720E-4
3.3994530E-1 1.0786260E-3
3.4996600E-1 1.4421380E-3
3.5998680E-1 1.9130890E-3
3.6992740E-1 2.5156980E-3
3.7997100E-1 3.2704830E-3
3.8993450E-1 4.1889140E-3
3.9993290E-1 5.2905790E-3
4.0999890E-1 6.6005120E-3
4.1991710E-1 8.1228870E-3
4.3001750E-1 9.8621640E-3
4.3995860E-1 1.1804370E-2
4.4996790E-1 1.3965250E-2
4.5994280E-1 1.6328890E-2
4.7002080E-1 1.8859360E-2
4.7999570E-1 2.1557850E-2
