T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.224386557E+00 1.239169760E+00 1.253206679E+00 1.267933096E+00 1.283713974E+00 1.302798126E+00 1.323244144E+00 1.345538291E+00 1.369910346E+00
295 1.220656474E+00 1.237345818E+00 1.251701435E+00 1.266299520E+00 1.281880289E+00 1.300726169E+00 1.320723019E+00 1.342954801E+00 1.367453060E+00
300 1.213390631E+00 1.235358443E+00 1.250815034E+00 1.265607861E+00 1.280884076E+00 1.299357457E+00 1.318950830E+00 1.340999300E+00 1.365364918E+00
305 1.201782771E+00 1.232263373E+00 1.250126008E+00 1.265455784E+00 1.280775442E+00 1.298821204E+00 1.317987880E+00 1.339771318E+00 1.363952305E+00
310 1.179254448E+00 1.226096828E+00 1.249116153E+00 1.265886859E+00 1.281261115E+00 1.299041138E+00 1.317832754E+00 1.339344897E+00 1.363081170E+00
315 1.137665674E+00 1.213570923E+00 1.246378728E+00 1.266097046E+00 1.282216000E+00 1.299526816E+00 1.318582500E+00 1.339453260E+00 1.363127913E+00
320 1.068310720E+00 1.188698075E+00 1.240056538E+00 1.265594955E+00 1.283449840E+00 1.301118981E+00 1.320163186E+00 1.340675527E+00 1.364022832E+00
325 1.027310622E+00 1.144697129E+00 1.226996812E+00 1.263048788E+00 1.284304250E+00 1.303061493E+00 1.322173558E+00 1.342568230E+00 1.365728774E+00
330 1.028399612E+00 1.072899938E+00 1.201881250E+00 1.256957186E+00 1.284350350E+00 1.304914817E+00 1.324725769E+00 1.345247690E+00 1.368442030E+00
335 1.031835499E+00 1.023185680E+00 1.157271817E+00 1.243971300E+00 1.282368072E+00 1.306556456E+00 1.327445192E+00 1.348552040E+00 1.371650243E+00
340 1.037821030E+00 1.024032775E+00 1.085893671E+00 1.219140142E+00 1.276555202E+00 1.305524726E+00 1.330149125E+00 1.352045648E+00 1.375393076E+00
