N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.184559582E+00 1.163919779E+00 1.122505793E+00 1.044002468E+00 1.012613464E+00 1.013834462E+00 1.017057616E+00 1.022984599E+00 1.032561720E+00 1.046769829E+00 1.066357382E+00
1.600000000E+01 1.240408662E+00 1.242309763E+00 1.244408248E+00 1.246378552E+00 1.247439265E+00 1.246765683E+00 1.243015083E+00 1.233676704E+00 1.215184667E+00 1.181730330E+00 1.126183780E+00
1.700000000E+01 1.306948245E+00 1.307155211E+00 1.308377106E+00 1.310698231E+00 1.313625656E+00 1.317247347E+00 1.321211050E+00 1.325112229E+00 1.328947586E+00 1.331956397E+00 1.333977661E+00
1.549996187E+01 1.218501900E+00 1.218607935E+00 1.216855890E+00 1.210925413E+00 1.196885072E+00 1.167641387E+00 1.113128103E+00 1.023521260E+00 1.008921211E+00 1.009777694E+00 1.011739992E+00
1.649996187E+01 1.268937468E+00 1.270328786E+00 1.272512363E+00 1.275223277E+00 1.278126954E+00 1.281055014E+00 1.283589138E+00 1.285030559E+00 1.285062806E+00 1.282714098E+00 1.276869015E+00
1.674996808E+01 1.286074197E+00 1.286978118E+00 1.288873161E+00 1.291572043E+00 1.294784016E+00 1.297951752E+00 1.301350796E+00 1.304305150E+00 1.306631748E+00 1.307874270E+00 1.307256795E+00
1.624993176E+01 1.254131687E+00 1.256005624E+00 1.258339813E+00 1.260892754E+00 1.263261005E+00 1.264584752E+00 1.265219459E+00 1.263785327E+00 1.258773714E+00 1.248325302E+00 1.227443482E+00
1.574996808E+01 1.229459050E+00 1.230922817E+00 1.232064096E+00 1.232070169E+00 1.229553694E+00 1.221881900E+00 1.205137367E+00 1.172759583E+00 1.116359641E+00 1.027945254E+00 1.007500237E+00
1.524993176E+01 1.205750220E+00 1.201410107E+00 1.190250180E+00 1.165476312E+00 1.116214915E+00 1.029691146E+00 1.010609841E+00 1.011697707E+00 1.014297964E+00 1.018941500E+00 1.026324877E+00
