N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.212920701E+00 1.208142256E+00 1.200780304E+00 1.185238559E+00 1.154290725E+00 1.097902155E+00 1.018603933E+00 1.018738299E+00 1.020589572E+00 1.024459397E+00 1.030733668E+00
1.600000000E+01 1.266858632E+00 1.266306153E+00 1.266629385E+00 1.267773360E+00 1.269329884E+00 1.271058847E+00 1.272645048E+00 1.273281342E+00 1.272315127E+00 1.268173542E+00 1.258521980E+00
1.700000000E+01 1.349898175E+00 1.347539766E+00 1.345882344E+00 1.345206832E+00 1.345300660E+00 1.346474611E+00 1.348577639E+00 1.351443480E+00 1.355201653E+00 1.359235843E+00 1.363521005E+00
1.549996187E+01 1.239324058E+00 1.239104167E+00 1.239272379E+00 1.239216730E+00 1.238157120E+00 1.234271988E+00 1.224994571E+00 1.206093798E+00 1.170828291E+00 1.110914514E+00 1.020926884E+00
1.649996187E+01 1.304049704E+00 1.302353070E+00 1.301644113E+00 1.301894351E+00 1.302996608E+00 1.304959318E+00 1.307594735E+00 1.310415177E+00 1.313450247E+00 1.316248010E+00 1.318520905E+00
1.674996808E+01 1.325684887E+00 1.323579030E+00 1.322404164E+00 1.322201025E+00 1.322947637E+00 1.324285352E+00 1.326694248E+00 1.329644279E+00 1.333152614E+00 1.336978126E+00 1.340610388E+00
1.624993176E+01 1.284655396E+00 1.283672240E+00 1.283552215E+00 1.284309657E+00 1.285762169E+00 1.287311562E+00 1.289693565E+00 1.292068894E+00 1.293885193E+00 1.294887510E+00 1.292432569E+00
1.574996808E+01 1.252542577E+00 1.252259629E+00 1.252843054E+00 1.253757861E+00 1.254912059E+00 1.255333692E+00 1.254282568E+00 1.250033550E+00 1.240441481E+00 1.221220137E+00 1.186347980E+00
1.524993176E+01 1.226698703E+00 1.225875019E+00 1.224345677E+00 1.220737634E+00 1.212369010E+00 1.194766486E+00 1.160243737E+00 1.100727476E+00 1.015712365E+00 1.015828363E+00 1.017268736E+00
