N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 300 2.800E-4 2.484570E-1 2.368780E+1 4.784460E-1 7.970810E+1
1.468000E+10 1.000E+17 300 2.800E-4 2.438662E-1 2.319720E+1 4.777290E-1 7.964600E+1
2.154000E+10 1.000E+17 300 2.800E-4 2.378088E-1 2.256840E+1 4.767700E-1 7.962050E+1
3.162000E+10 1.000E+17 300 2.800E-4 2.300962E-1 2.177020E+1 4.755250E-1 7.958690E+1
4.642000E+10 1.000E+17 300 2.800E-4 2.206733E-1 2.079870E+1 4.739600E-1 7.954360E+1
6.813000E+10 1.000E+17 300 2.800E-4 2.096587E-1 1.966770E+1 4.720590E-1 7.948860E+1
1.000000E+11 1.000E+17 300 2.800E-4 1.973217E-1 1.840620E+1 4.698000E-1 7.942150E+1
1.468000E+11 1.000E+17 300 2.800E-4 1.840053E-1 1.704040E+1 4.670640E-1 7.931100E+1
2.154000E+11 1.000E+17 300 2.800E-4 1.700452E-1 1.562700E+1 4.640080E-1 7.922220E+1
3.162000E+11 1.000E+17 300 2.800E-4 1.557371E-1 1.418870E+1 4.606150E-1 7.911780E+1
4.642000E+11 1.000E+17 300 2.800E-4 1.413490E-1 1.274420E+1 4.566850E-1 7.897030E+1
6.813000E+11 1.000E+17 300 2.800E-4 1.271399E-1 1.133640E+1 4.524050E-1 7.883620E+1
1.000000E+12 1.000E+17 300 2.800E-4 1.133585E-1 9.984100E+0 4.476490E-1 7.870110E+1
1.468000E+12 1.000E+17 300 2.800E-4 1.002269E-1 8.701700E+0 4.424680E-1 7.848690E+1
2.154000E+12 1.000E+17 300 2.800E-4 8.792511E-2 7.520200E+0 4.368180E-1 7.832020E+1
3.162000E+12 1.000E+17 300 2.800E-4 7.658192E-2 6.438700E+0 4.308170E-1 7.806140E+1
4.642000E+12 1.000E+17 300 2.800E-4 6.627400E-2 5.469900E+0 4.242950E-1 7.780950E+1
6.813000E+12 1.000E+17 300 2.800E-4 5.702975E-2 4.617200E+0 4.174550E-1 7.757590E+1
1.000000E+13 1.000E+17 300 2.800E-4 4.883685E-2 3.870000E+0 4.103050E-1 7.725380E+1
1.468000E+13 1.000E+17 300 2.800E-4 4.165126E-2 3.226300E+0 4.027190E-1 7.693700E+1
2.154000E+13 1.000E+17 300 2.800E-4 3.540662E-2 2.679000E+0 3.948680E-1 7.664830E+1
3.162000E+13 1.000E+17 300 2.800E-4 3.002271E-2 2.214200E+0 3.867840E-1 7.626940E+1
4.642000E+13 1.000E+17 300 2.800E-4 2.541262E-2 1.824200E+0 3.784980E-1 7.586100E+1
6.813000E+13 1.000E+17 300 2.800E-4 2.148821E-2 1.499400E+0 3.700370E-1 7.542820E+1
1.000000E+14 1.000E+17 300 2.800E-4 1.816416E-2 1.231400E+0 3.613410E-1 7.504870E+1
