d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.189401049E+00 1.198735437E+00 -9.334388000E-03 1.189361157E+00 1.198604220E+00 -9.243063000E-03 3.989200000E-05 1.312170000E-04
150 1.524993176E+01 1.214511125E+00 1.203503930E+00 1.100719500E-02 1.214420143E+00 1.203317143E+00 1.110300000E-02 9.098200000E-05 1.867870000E-04
150 1.549996187E+01 1.229249767E+00 1.207905617E+00 2.134415000E-02 1.229069930E+00 1.207641381E+00 2.142854900E-02 1.798370000E-04 2.642360000E-04
150 1.574996808E+01 1.241426974E+00 1.214823767E+00 2.660320700E-02 1.241077773E+00 1.214482670E+00 2.659510300E-02 3.492010000E-04 3.410970000E-04
150 1.600000000E+01 1.253910144E+00 1.221379501E+00 3.253064300E-02 1.253227706E+00 1.220954591E+00 3.227311500E-02 6.824380000E-04 4.249100000E-04
150 1.624993176E+01 1.267336117E+00 1.223651149E+00 4.368496800E-02 1.265995612E+00 1.223142225E+00 4.285338700E-02 1.340505000E-03 5.089240000E-04
150 1.649996187E+01 1.283420803E+00 1.226381715E+00 5.703908800E-02 1.280786145E+00 1.225745837E+00 5.504030800E-02 2.634658000E-03 6.358780000E-04
150 1.674996808E+01 1.302189914E+00 1.235627503E+00 6.656241100E-02 1.297058329E+00 1.234806167E+00 6.225216200E-02 5.131585000E-03 8.213360000E-04
150 1.700000000E+01 1.323792773E+00 1.252807661E+00 7.098511200E-02 1.314076609E+00 1.251712894E+00 6.236371500E-02 9.716164000E-03 1.094767000E-03
180 1.500000000E+01 1.186822240E+00 1.196006700E+00 -9.184460000E-03 1.186788365E+00 1.195897379E+00 -9.109014000E-03 3.387500000E-05 1.093210000E-04
180 1.524993176E+01 1.211916299E+00 1.200738660E+00 1.117763900E-02 1.211839001E+00 1.200586258E+00 1.125274300E-02 7.729800000E-05 1.524020000E-04
180 1.549996187E+01 1.225914591E+00 1.205263254E+00 2.065133700E-02 1.225762873E+00 1.205042431E+00 2.072044200E-02 1.517180000E-04 2.208230000E-04
180 1.574996808E+01 1.239131813E+00 1.212590377E+00 2.654143600E-02 1.238837770E+00 1.212299550E+00 2.653822000E-02 2.940430000E-04 2.908270000E-04
180 1.600000000E+01 1.251441156E+00 1.219394794E+00 3.204636200E-02 1.250863581E+00 1.219023348E+00 3.184023300E-02 5.775750000E-04 3.714460000E-04
180 1.624993176E+01 1.265096047E+00 1.222260710E+00 4.283533700E-02 1.263944218E+00 1.221804250E+00 4.213996800E-02 1.151829000E-03 4.564600000E-04
