d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.183462186E+00 1.198059840E+00 -1.459765400E-02 1.183097020E+00 1.196848285E+00 -1.375126500E-02 3.651660000E-04 1.211555000E-03
150 1.524993176E+01 1.211885193E+00 1.202615849E+00 9.269344000E-03 1.211058803E+00 1.200934750E+00 1.012405300E-02 8.263900000E-04 1.681099000E-03
150 1.549996187E+01 1.227383332E+00 1.206666995E+00 2.071633700E-02 1.225801276E+00 1.204369280E+00 2.143199600E-02 1.582056000E-03 2.297715000E-03
150 1.574996808E+01 1.239548240E+00 1.212999668E+00 2.654857200E-02 1.236626671E+00 1.210171752E+00 2.645491900E-02 2.921569000E-03 2.827916000E-03
150 1.600000000E+01 1.251732172E+00 1.218673358E+00 3.305881400E-02 1.246438307E+00 1.215307602E+00 3.113070500E-02 5.293865000E-03 3.365756000E-03
150 1.624993176E+01 1.264684187E+00 1.219453029E+00 4.523115800E-02 1.255382197E+00 1.215638288E+00 3.974390900E-02 9.301990000E-03 3.814741000E-03
150 1.649996187E+01 1.280129970E+00 1.219816602E+00 6.031336800E-02 1.264502140E+00 1.215383155E+00 4.911898500E-02 1.562783000E-02 4.433447000E-03
150 1.674996808E+01 1.298099924E+00 1.225625903E+00 7.247402100E-02 1.273274194E+00 1.220337294E+00 5.293690000E-02 2.482573000E-02 5.288609000E-03
150 1.700000000E+01 1.318836033E+00 1.238821449E+00 8.001458400E-02 1.281723257E+00 1.232267772E+00 4.945548500E-02 3.711277600E-02 6.553677000E-03
180 1.500000000E+01 1.177831930E+00 1.195001441E+00 -1.716951100E-02 1.177527533E+00 1.194025990E+00 -1.649845700E-02 3.043970000E-04 9.754510000E-04
180 1.524993176E+01 1.208068844E+00 1.199541799E+00 8.527045000E-03 1.207374158E+00 1.198179414E+00 9.194744000E-03 6.946860000E-04 1.362385000E-03
180 1.549996187E+01 1.223311893E+00 1.203607907E+00 1.970398600E-02 1.221991586E+00 1.201702868E+00 2.028871800E-02 1.320307000E-03 1.905039000E-03
