d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.209272060E+00 1.073850209E+00 1.354218510E-01 1.209264630E+00 1.073825952E+00 1.354386780E-01 7.430000000E-06 2.425700000E-05
150 1.549996187E+01 1.240183793E+00 1.074749475E+00 1.654343180E-01 1.240152263E+00 1.074702721E+00 1.654495420E-01 3.153000000E-05 4.675400000E-05
150 1.600000000E+01 1.267751869E+00 1.076895075E+00 1.908567940E-01 1.267626609E+00 1.076811638E+00 1.908149710E-01 1.252600000E-04 8.343700000E-05
150 1.649996187E+01 1.302432162E+00 1.082386249E+00 2.200459130E-01 1.301940701E+00 1.082242892E+00 2.196978090E-01 4.914610000E-04 1.433570000E-04
150 1.700000000E+01 1.348434272E+00 1.089793870E+00 2.586404020E-01 1.346594708E+00 1.089566821E+00 2.570278870E-01 1.839564000E-03 2.270490000E-04
180 1.500000000E+01 1.209812616E+00 1.071275885E+00 1.385367310E-01 1.209805526E+00 1.071253293E+00 1.385522330E-01 7.090000000E-06 2.259200000E-05
180 1.549996187E+01 1.238834036E+00 1.072568556E+00 1.662654800E-01 1.238804313E+00 1.072524874E+00 1.662794390E-01 2.972300000E-05 4.368200000E-05
180 1.600000000E+01 1.267529968E+00 1.076839031E+00 1.906909370E-01 1.267410666E+00 1.076757558E+00 1.906531080E-01 1.193020000E-04 8.147300000E-05
180 1.649996187E+01 1.302065361E+00 1.082292492E+00 2.197728690E-01 1.301588196E+00 1.082150052E+00 2.194381440E-01 4.771650000E-04 1.424400000E-04
180 1.700000000E+01 1.347718804E+00 1.089756258E+00 2.579625460E-01 1.345907549E+00 1.089534262E+00 2.563732870E-01 1.811255000E-03 2.219960000E-04
210 1.500000000E+01 1.209672025E+00 1.069140694E+00 1.405313310E-01 1.209665099E+00 1.069119194E+00 1.405459050E-01 6.926000000E-06 2.150000000E-05
210 1.549996187E+01 1.239188589E+00 1.072379406E+00 1.668091830E-01 1.239159887E+00 1.072337054E+00 1.668228330E-01 2.870200000E-05 4.235200000E-05
210 1.600000000E+01 1.267506124E+00 1.076772013E+00 1.907341110E-01 1.267390146E+00 1.076691730E+00 1.906984160E-01 1.159780000E-04 8.028300000E-05
210 1.649996187E+01 1.302324806E+00 1.082639954E+00 2.196848520E-01 1.301856166E+00 1.082497293E+00 2.193588730E-01 4.686400000E-04 1.426610000E-04
210 1.700000000E+01 1.346946245E+00 1.089188411E+00 2.577578340E-01 1.345147810E+00 1.088960752E+00 2.561870580E-01 1.798435000E-03 2.276590000E-04
240 1.500000000E+01 1.208142256E+00 1.201027553E+00 7.114703000E-03 1.208135412E+00 1.201013460E+00 7.121952000E-03 6.844000000E-06 1.409300000E-05
240 1.549996187E+01 1.239104167E+00 1.215505933E+00 2.359823400E-02 1.239076027E+00 1.215469386E+00 2.360664100E-02 2.814000000E-05 3.654700000E-05
240 1.600000000E+01 1.266306153E+00 1.236391114E+00 2.991503900E-02 1.266192016E+00 1.236305683E+00 2.988633300E-02 1.141370000E-04 8.543100000E-05
240 1.649996187E+01 1.302353070E+00 1.249358754E+00 5.299431600E-02 1.301889525E+00 1.249173773E+00 5.271575200E-02 4.635450000E-04 1.849810000E-04
240 1.700000000E+01 1.347539766E+00 1.280651015E+00 6.688875100E-02 1.345751501E+00 1.280274246E+00 6.547725500E-02 1.788265000E-03 3.767690000E-04
