d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.183038732E+00 1.064772451E+00 1.182662810E-01 1.182265180E+00 1.060725056E+00 1.215401240E-01 7.735520000E-04 4.047395000E-03
150 1.549996187E+01 1.227261678E+00 1.062963257E+00 1.642984210E-01 1.224059582E+00 1.055679413E+00 1.683801690E-01 3.202096000E-03 7.283844000E-03
150 1.600000000E+01 1.251594005E+00 1.055462171E+00 1.961318340E-01 1.241936697E+00 1.045388387E+00 1.965483100E-01 9.657308000E-03 1.007378400E-02
150 1.649996187E+01 1.279918108E+00 1.046345884E+00 2.335722240E-01 1.255759563E+00 1.034599696E+00 2.211598670E-01 2.415854500E-02 1.174618800E-02
150 1.700000000E+01 1.318507441E+00 1.038949064E+00 2.795583770E-01 1.269231083E+00 1.026196743E+00 2.430343400E-01 4.927635800E-02 1.275232100E-02
180 1.500000000E+01 1.177140953E+00 1.058414672E+00 1.187262810E-01 1.176493957E+00 1.055036791E+00 1.214571660E-01 6.469960000E-04 3.377881000E-03
180 1.549996187E+01 1.223134132E+00 1.056813278E+00 1.663208540E-01 1.220433799E+00 1.050656847E+00 1.697769520E-01 2.700333000E-03 6.156431000E-03
180 1.600000000E+01 1.248373634E+00 1.050590357E+00 1.977832770E-01 1.240094406E+00 1.041901083E+00 1.981933230E-01 8.279228000E-03 8.689274000E-03
180 1.649996187E+01 1.275740606E+00 1.041830028E+00 2.339105780E-01 1.254004213E+00 1.031647102E+00 2.223571110E-01 2.173639300E-02 1.018292600E-02
180 1.700000000E+01 1.313514391E+00 1.035714032E+00 2.778003590E-01 1.267079396E+00 1.024279431E+00 2.427999650E-01 4.643499500E-02 1.143460100E-02
210 1.500000000E+01 1.171033964E+00 1.052669403E+00 1.183645610E-01 1.170470122E+00 1.049829888E+00 1.206402340E-01 5.638420000E-04 2.839515000E-03
210 1.549996187E+01 1.220981127E+00 1.052811871E+00 1.681692560E-01 1.218611580E+00 1.047433002E+00 1.711785780E-01 2.369547000E-03 5.378869000E-03
210 1.600000000E+01 1.245766562E+00 1.046482357E+00 1.992842050E-01 1.238442027E+00 1.038883293E+00 1.995587340E-01 7.324535000E-03 7.599064000E-03
210 1.649996187E+01 1.272888076E+00 1.038498952E+00 2.343891240E-01 1.252937130E+00 1.029443690E+00 2.234934400E-01 1.995094600E-02 9.055262000E-03
210 1.700000000E+01 1.309277441E+00 1.033033620E+00 2.762438210E-01 1.264809713E+00 1.022629852E+00 2.421798610E-01 4.446772800E-02 1.040376800E-02
240 1.500000000E+01 1.163919779E+00 1.189748709E+00 -2.582893000E-02 1.163416838E+00 1.188267134E+00 -2.485029600E-02 5.029410000E-04 1.481575000E-03
240 1.549996187E+01 1.218607935E+00 1.198550382E+00 2.005755300E-02 1.216467373E+00 1.195691853E+00 2.077552000E-02 2.140562000E-03 2.858529000E-03
240 1.600000000E+01 1.242309763E+00 1.210952453E+00 3.135731000E-02 1.235676147E+00 1.206302092E+00 2.937405500E-02 6.633616000E-03 4.650361000E-03
240 1.649996187E+01 1.270328786E+00 1.212678084E+00 5.765070200E-02 1.251713219E+00 1.205350439E+00 4.636278000E-02 1.861556700E-02 7.327645000E-03
240 1.700000000E+01 1.307155212E+00 1.231541323E+00 7.561388900E-02 1.264201967E+00 1.218936647E+00 4.526532000E-02 4.295324500E-02 1.260467600E-02
