d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.212975880E+00 1.076391760E+00 1.365841200E-01 1.212969717E+00 1.076374287E+00 1.365954300E-01 6.163000000E-06 1.747300000E-05
150 1.549996187E+01 1.243657734E+00 1.077978882E+00 1.656788520E-01 1.243631889E+00 1.077945316E+00 1.656865730E-01 2.584500000E-05 3.356600000E-05
150 1.600000000E+01 1.272183354E+00 1.080829443E+00 1.913539110E-01 1.272081273E+00 1.080768815E+00 1.913124580E-01 1.020810000E-04 6.062800000E-05
150 1.649996187E+01 1.307962658E+00 1.086367479E+00 2.215951790E-01 1.307570084E+00 1.086263127E+00 2.213069570E-01 3.925740000E-04 1.043520000E-04
150 1.700000000E+01 1.354750955E+00 1.093506782E+00 2.612441730E-01 1.353325673E+00 1.093348688E+00 2.599769850E-01 1.425282000E-03 1.580940000E-04
180 1.500000000E+01 1.213561421E+00 1.074429238E+00 1.391321830E-01 1.213555451E+00 1.074412602E+00 1.391428490E-01 5.970000000E-06 1.663600000E-05
180 1.549996187E+01 1.242547915E+00 1.076283833E+00 1.662640820E-01 1.242523064E+00 1.076251938E+00 1.662711260E-01 2.485100000E-05 3.189500000E-05
180 1.600000000E+01 1.272219574E+00 1.080958546E+00 1.912610280E-01 1.272120689E+00 1.080898778E+00 1.912219110E-01 9.888500000E-05 5.976800000E-05
180 1.649996187E+01 1.307835713E+00 1.086278929E+00 2.215567840E-01 1.307450157E+00 1.086174930E+00 2.212752270E-01 3.855560000E-04 1.039990000E-04
180 1.700000000E+01 1.354194882E+00 1.093734068E+00 2.604608140E-01 1.352782692E+00 1.093567044E+00 2.592156480E-01 1.412190000E-03 1.670240000E-04
210 1.500000000E+01 1.213429355E+00 1.072720224E+00 1.407091310E-01 1.213423467E+00 1.072704072E+00 1.407193950E-01 5.888000000E-06 1.615200000E-05
210 1.549996187E+01 1.243033325E+00 1.076434023E+00 1.665993020E-01 1.243009012E+00 1.076402736E+00 1.666062760E-01 2.431300000E-05 3.128700000E-05
210 1.600000000E+01 1.272328523E+00 1.080969299E+00 1.913592240E-01 1.272231349E+00 1.080910037E+00 1.913213120E-01 9.717400000E-05 5.926200000E-05
210 1.649996187E+01 1.308200338E+00 1.086643449E+00 2.215568890E-01 1.307818988E+00 1.086539159E+00 2.212798290E-01 3.813500000E-04 1.042900000E-04
210 1.700000000E+01 1.353501175E+00 1.092750890E+00 2.607502850E-01 1.352093908E+00 1.092587160E+00 2.595067480E-01 1.407267000E-03 1.637300000E-04
240 1.500000000E+01 1.211897695E+00 1.204193795E+00 7.703900000E-03 1.211891841E+00 1.204182191E+00 7.709650000E-03 5.854000000E-06 1.160400000E-05
240 1.549996187E+01 1.243021508E+00 1.219579714E+00 2.344179400E-02 1.242997469E+00 1.219548736E+00 2.344873300E-02 2.403900000E-05 3.097800000E-05
240 1.600000000E+01 1.271200537E+00 1.241043085E+00 3.015745200E-02 1.271104238E+00 1.240969772E+00 3.013446600E-02 9.629900000E-05 7.331300000E-05
240 1.649996187E+01 1.308274608E+00 1.254510767E+00 5.376384100E-02 1.307895716E+00 1.254351831E+00 5.354388500E-02 3.788920000E-04 1.589360000E-04
240 1.700000000E+01 1.354122159E+00 1.286346714E+00 6.777544500E-02 1.352719736E+00 1.286026049E+00 6.669368700E-02 1.402423000E-03 3.206650000E-04
