N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 315 1.500E-4 1.016073872E+00 1.017363296E+00
1.468000E+10 1.000E+15 315 1.500E-4 1.016456568E+00 1.017358280E+00
2.154000E+10 1.000E+15 315 1.500E-4 1.016725206E+00 1.017351088E+00
3.162000E+10 1.000E+15 315 1.500E-4 1.016908668E+00 1.017340895E+00
4.642000E+10 1.000E+15 315 1.500E-4 1.017029172E+00 1.017326705E+00
6.813000E+10 1.000E+15 315 1.500E-4 1.017103038E+00 1.017307500E+00
1.000000E+11 1.000E+15 315 1.500E-4 1.017142233E+00 1.017282684E+00
1.468000E+11 1.000E+15 315 1.500E-4 1.017156581E+00 1.017253165E+00
2.154000E+11 1.000E+15 315 1.500E-4 1.017157396E+00 1.017223997E+00
3.162000E+11 1.000E+15 315 1.500E-4 1.017161303E+00 1.017207476E+00
4.642000E+11 1.000E+15 315 1.500E-4 1.017199612E+00 1.017231919E+00
6.813000E+11 1.000E+15 315 1.500E-4 1.017328998E+00 1.017351941E+00
1.000000E+12 1.000E+15 315 1.500E-4 1.017643471E+00 1.017660159E+00
1.468000E+12 1.000E+15 315 1.500E-4 1.034404476E+00 1.028206492E+00
2.154000E+12 1.000E+15 315 1.500E-4 1.061883652E+00 1.061852718E+00
3.162000E+12 1.000E+15 315 1.500E-4 1.091995377E+00 1.092002272E+00
4.642000E+12 1.000E+15 315 1.500E-4 1.115784222E+00 1.115784447E+00
6.813000E+12 1.000E+15 315 1.500E-4 1.133263201E+00 1.133264212E+00
1.000000E+13 1.000E+15 315 1.500E-4 1.146270059E+00 1.146271911E+00
