N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 340 2.400E-4 1.219348774E+00 1.306585315E+00
1.468000E+10 5.623E+16 340 2.400E-4 1.241393384E+00 1.306831071E+00
2.154000E+10 5.623E+16 340 2.400E-4 1.259281296E+00 1.307185359E+00
3.162000E+10 5.623E+16 340 2.400E-4 1.273303662E+00 1.307692101E+00
4.642000E+10 5.623E+16 340 2.400E-4 1.284107537E+00 1.308408779E+00
6.813000E+10 5.623E+16 340 2.400E-4 1.292453233E+00 1.309406449E+00
1.000000E+11 5.623E+16 340 2.400E-4 1.299066671E+00 1.310765995E+00
1.468000E+11 5.623E+16 340 2.400E-4 1.304567886E+00 1.312567190E+00
2.154000E+11 5.623E+16 340 2.400E-4 1.309441688E+00 1.314869932E+00
3.162000E+11 5.623E+16 340 2.400E-4 1.314026356E+00 1.317690824E+00
4.642000E+11 5.623E+16 340 2.400E-4 1.318514699E+00 1.320984931E+00
6.813000E+11 5.623E+16 340 2.400E-4 1.322973820E+00 1.324646054E+00
1.000000E+12 5.623E+16 340 2.400E-4 1.327327246E+00 1.328472383E+00
1.468000E+12 5.623E+16 340 2.400E-4 1.332123898E+00 1.332908868E+00
2.154000E+12 5.623E+16 340 2.400E-4 1.336326085E+00 1.336889135E+00
3.162000E+12 5.623E+16 340 2.400E-4 1.340265343E+00 1.340684005E+00
4.642000E+12 5.623E+16 340 2.400E-4 1.344171337E+00 1.344490182E+00
6.813000E+12 5.623E+16 340 2.400E-4 1.347956567E+00 1.348193170E+00
1.000000E+13 5.623E+16 340 2.400E-4 1.351819606E+00 1.352006219E+00
