T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.199554798E+00 1.199009142E+00 5.456560000E-04 1.199505047E+00 1.198862936E+00 6.421110000E-04 4.975100000E-05 1.462060000E-04
290 1.524993176E+01 1.216913522E+00 1.203088280E+00 1.382524200E-02 1.216810383E+00 1.202880390E+00 1.392999300E-02 1.031390000E-04 2.078900000E-04
290 1.549996187E+01 1.228962498E+00 1.206721529E+00 2.224096900E-02 1.228759401E+00 1.206435425E+00 2.232397600E-02 2.030970000E-04 2.861040000E-04
290 1.574996808E+01 1.240666283E+00 1.214016775E+00 2.664950800E-02 1.240268985E+00 1.213643960E+00 2.662502500E-02 3.972980000E-04 3.728150000E-04
290 1.600000000E+01 1.253135593E+00 1.219521855E+00 3.361373800E-02 1.252357414E+00 1.219078571E+00 3.327884300E-02 7.781790000E-04 4.432840000E-04
290 1.624993176E+01 1.266988107E+00 1.221368622E+00 4.561948500E-02 1.265464526E+00 1.220840208E+00 4.462431800E-02 1.523581000E-03 5.284140000E-04
290 1.649996187E+01 1.283400613E+00 1.223827274E+00 5.957333900E-02 1.280433140E+00 1.223165154E+00 5.726798600E-02 2.967473000E-03 6.621200000E-04
290 1.674996808E+01 1.302579218E+00 1.233245361E+00 6.933385700E-02 1.296881478E+00 1.232383081E+00 6.449839700E-02 5.697740000E-03 8.622800000E-04
290 1.700000000E+01 1.324805795E+00 1.250808896E+00 7.399689900E-02 1.314184200E+00 1.249648086E+00 6.453611400E-02 1.062159500E-02 1.160810000E-03
295 1.500000000E+01 1.189401049E+00 1.198735437E+00 -9.334388000E-03 1.189361157E+00 1.198604220E+00 -9.243063000E-03 3.989200000E-05 1.312170000E-04
295 1.524993176E+01 1.214511125E+00 1.203503930E+00 1.100719500E-02 1.214420143E+00 1.203317143E+00 1.110300000E-02 9.098200000E-05 1.867870000E-04
295 1.549996187E+01 1.229249767E+00 1.207905617E+00 2.134415000E-02 1.229069930E+00 1.207641381E+00 2.142854900E-02 1.798370000E-04 2.642360000E-04
295 1.574996808E+01 1.241426974E+00 1.214823767E+00 2.660320700E-02 1.241077773E+00 1.214482670E+00 2.659510300E-02 3.492010000E-04 3.410970000E-04
295 1.600000000E+01 1.253910144E+00 1.221379501E+00 3.253064300E-02 1.253227706E+00 1.220954591E+00 3.227311500E-02 6.824380000E-04 4.249100000E-04
295 1.624993176E+01 1.267336117E+00 1.223651149E+00 4.368496800E-02 1.265995612E+00 1.223142225E+00 4.285338700E-02 1.340505000E-03 5.089240000E-04
295 1.649996187E+01 1.283420803E+00 1.226381715E+00 5.703908800E-02 1.280786145E+00 1.225745837E+00 5.504030800E-02 2.634658000E-03 6.358780000E-04
295 1.674996808E+01 1.302189914E+00 1.235627503E+00 6.656241100E-02 1.297058329E+00 1.234806167E+00 6.225216200E-02 5.131585000E-03 8.213360000E-04
295 1.700000000E+01 1.323792773E+00 1.252807661E+00 7.098511200E-02 1.314076609E+00 1.251712894E+00 6.236371500E-02 9.716164000E-03 1.094767000E-03
300 1.500000000E+01 1.166852052E+00 1.198209001E+00 -3.135694900E-02 1.166826986E+00 1.198090245E+00 -3.126325900E-02 2.506600000E-05 1.187560000E-04
300 1.524993176E+01 1.209241091E+00 1.204648775E+00 4.592316000E-03 1.209160580E+00 1.204475076E+00 4.685504000E-03 8.051100000E-05 1.736990000E-04
300 1.549996187E+01 1.228940779E+00 1.209186606E+00 1.975417300E-02 1.228777144E+00 1.208942489E+00 1.983465500E-02 1.636350000E-04 2.441170000E-04
300 1.574996808E+01 1.242604637E+00 1.216712299E+00 2.589233800E-02 1.242290239E+00 1.216386844E+00 2.590339500E-02 3.143980000E-04 3.254550000E-04
300 1.600000000E+01 1.255340794E+00 1.223621288E+00 3.171950600E-02 1.254734169E+00 1.223205082E+00 3.152908700E-02 6.066250000E-04 4.162060000E-04
300 1.624993176E+01 1.268665500E+00 1.226449536E+00 4.221596400E-02 1.267480094E+00 1.225945496E+00 4.153459800E-02 1.185406000E-03 5.040400000E-04
