N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 295 1.500E-4 1.240880003E+00 1.264171821E+00
1.468000E+10 1.778E+16 295 1.500E-4 1.251856006E+00 1.264179039E+00
2.154000E+10 1.778E+16 295 1.500E-4 1.254878574E+00 1.264189509E+00
3.162000E+10 1.778E+16 295 1.500E-4 1.255776497E+00 1.264204709E+00
4.642000E+10 1.778E+16 295 1.500E-4 1.262435906E+00 1.264226710E+00
6.813000E+10 1.778E+16 295 1.500E-4 1.263341993E+00 1.264258411E+00
1.000000E+11 1.778E+16 295 1.500E-4 1.263682505E+00 1.264303749E+00
1.468000E+11 1.778E+16 295 1.500E-4 1.263947947E+00 1.264367815E+00
2.154000E+11 1.778E+16 295 1.500E-4 1.264174230E+00 1.264456920E+00
3.162000E+11 1.778E+16 295 1.500E-4 1.264388691E+00 1.265729495E+00
4.642000E+11 1.778E+16 295 1.500E-4 1.267254048E+00 1.272418518E+00
6.813000E+11 1.778E+16 295 1.500E-4 1.276965203E+00 1.277056876E+00
1.000000E+12 1.778E+16 295 1.500E-4 1.277265518E+00 1.277325727E+00
1.468000E+12 1.778E+16 295 1.500E-4 1.283048652E+00 1.283090385E+00
2.154000E+12 1.778E+16 295 1.500E-4 1.283409982E+00 1.283437097E+00
3.162000E+12 1.778E+16 295 1.500E-4 1.283755816E+00 1.283776844E+00
4.642000E+12 1.778E+16 295 1.500E-4 1.296637480E+00 1.296662465E+00
6.813000E+12 1.778E+16 295 1.500E-4 1.297030183E+00 1.297049328E+00
1.000000E+13 1.778E+16 295 1.500E-4 1.297299918E+00 1.297313954E+00
