N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 295 1.500E-4 1.210064980E+00 1.223393614E+00
1.468000E+10 1.778E+16 295 1.500E-4 1.216480580E+00 1.223427128E+00
2.154000E+10 1.778E+16 295 1.500E-4 1.220863486E+00 1.223475614E+00
3.162000E+10 1.778E+16 295 1.500E-4 1.221766140E+00 1.223545388E+00
4.642000E+10 1.778E+16 295 1.500E-4 1.222436897E+00 1.223645107E+00
6.813000E+10 1.778E+16 295 1.500E-4 1.222968162E+00 1.223785789E+00
1.000000E+11 1.778E+16 295 1.500E-4 1.223430031E+00 1.223981109E+00
1.468000E+11 1.778E+16 295 1.500E-4 1.223876397E+00 1.224245987E+00
2.154000E+11 1.778E+16 295 1.500E-4 1.224347762E+00 1.224594206E+00
3.162000E+11 1.778E+16 295 1.500E-4 1.224870491E+00 1.225033707E+00
4.642000E+11 1.778E+16 295 1.500E-4 1.225639811E+00 1.227168914E+00
6.813000E+11 1.778E+16 295 1.500E-4 1.233439132E+00 1.233512721E+00
1.000000E+12 1.778E+16 295 1.500E-4 1.234126514E+00 1.234174450E+00
1.468000E+12 1.778E+16 295 1.500E-4 1.234896237E+00 1.234925085E+00
2.154000E+12 1.778E+16 295 1.500E-4 1.247257744E+00 1.247989907E+00
3.162000E+12 1.778E+16 295 1.500E-4 1.254520891E+00 1.254536691E+00
4.642000E+12 1.778E+16 295 1.500E-4 1.255042639E+00 1.255063299E+00
6.813000E+12 1.778E+16 295 1.500E-4 1.255522442E+00 1.255530169E+00
1.000000E+13 1.778E+16 295 1.500E-4 1.268987631E+00 1.268991954E+00
