N_Fe N_B T n_Fe n_Fe_SRH
1.000000E+10 3.162e+16 295 1.163743849E+00 1.186265437E+00
1.468000E+10 3.162e+16 295 1.167640950E+00 1.186270709E+00
2.154000E+10 3.162e+16 295 1.170389147E+00 1.186278321E+00
3.162000E+10 3.162e+16 295 1.173165789E+00 1.186289231E+00
4.642000E+10 3.162e+16 295 1.183113035E+00 1.186305004E+00
6.813000E+10 3.162e+16 295 1.184143084E+00 1.186327704E+00
1.000000E+11 3.162e+16 295 1.184867383E+00 1.186360292E+00
1.468000E+11 3.162e+16 295 1.185387432E+00 1.186406564E+00
2.154000E+11 3.162e+16 295 1.185776158E+00 1.186471322E+00
3.162000E+11 3.162e+16 295 1.186086297E+00 1.186560212E+00
4.642000E+11 3.162e+16 295 1.186355995E+00 1.186678925E+00
6.813000E+11 3.162e+16 295 1.186611959E+00 1.186831920E+00
1.000000E+12 3.162e+16 295 1.186870586E+00 1.187020371E+00
1.468000E+12 3.162e+16 295 1.192746754E+00 1.196052649E+00
2.154000E+12 3.162e+16 295 1.197772177E+00 1.197915148E+00
3.162000E+12 3.162e+16 295 1.197724654E+00 1.197880596E+00
4.642000E+12 3.162e+16 295 1.198168295E+00 1.198306417E+00
6.813000E+12 3.162e+16 295 1.200812729E+00 1.202433964E+00
1.000000E+13 3.162e+16 295 1.216986504E+00 1.217922456E+00
