N_Fe N_B T n_FeB n_FeB_SRH
1.000000E+10 3.162e+16 300 1.130570514E+00 1.138572010E+00
1.468000E+10 3.162e+16 300 1.133153000E+00 1.138717885E+00
2.154000E+10 3.162e+16 300 1.135076458E+00 1.138926730E+00
3.162000E+10 3.162e+16 300 1.136566191E+00 1.139221567E+00
4.642000E+10 3.162e+16 300 1.137804130E+00 1.139632331E+00
6.813000E+10 3.162e+16 300 1.138933102E+00 1.140191319E+00
1.000000E+11 3.162e+16 300 1.140064120E+00 1.140930448E+00
1.468000E+11 3.162e+16 300 1.141272318E+00 1.141869474E+00
2.154000E+11 3.162e+16 300 1.142594684E+00 1.143006845E+00
3.162000E+11 3.162e+16 300 1.144232576E+00 1.144516190E+00
4.642000E+11 3.162e+16 300 1.146204580E+00 1.146401139E+00
6.813000E+11 3.162e+16 300 1.147531790E+00 1.147667828E+00
1.000000E+12 3.162e+16 300 1.151330732E+00 1.151815322E+00
1.468000E+12 3.162e+16 300 1.158827783E+00 1.159288050E+00
2.154000E+12 3.162e+16 300 1.160997277E+00 1.161470704E+00
3.162000E+12 3.162e+16 300 1.162432194E+00 1.162602572E+00
4.642000E+12 3.162e+16 300 1.163405999E+00 1.163434690E+00
6.813000E+12 3.162e+16 300 1.164137692E+00 1.164153625E+00
1.000000E+13 3.162e+16 300 1.164665529E+00 1.164664284E+00
