N_Fe N_B T n_Fe n_Fe_SRH
1.000000E+10 3.162e+16 335 1.179357561E+00 1.218557031E+00
1.468000E+10 3.162e+16 335 1.190213697E+00 1.218609106E+00
2.154000E+10 3.162e+16 335 1.198461693E+00 1.218685318E+00
3.162000E+10 3.162e+16 335 1.204572016E+00 1.218795443E+00
4.642000E+10 3.162e+16 335 1.209041819E+00 1.218955438E+00
6.813000E+10 3.162e+16 335 1.212318861E+00 1.219185784E+00
1.000000E+11 3.162e+16 335 1.214777619E+00 1.219514593E+00
1.468000E+11 3.162e+16 335 1.216717594E+00 1.219977326E+00
2.154000E+11 3.162e+16 335 1.218379605E+00 1.220620076E+00
3.162000E+11 3.162e+16 335 1.219949543E+00 1.221489268E+00
4.642000E+11 3.162e+16 335 1.221570905E+00 1.222629606E+00
6.813000E+11 3.162e+16 335 1.223338439E+00 1.224067172E+00
1.000000E+12 3.162e+16 335 1.225287952E+00 1.225790163E+00
1.468000E+12 3.162e+16 335 1.227331721E+00 1.227677694E+00
2.154000E+12 3.162e+16 335 1.229234952E+00 1.229473612E+00
3.162000E+12 3.162e+16 335 1.231351435E+00 1.231516144E+00
4.642000E+12 3.162e+16 335 1.233181896E+00 1.233293256E+00
6.813000E+12 3.162e+16 335 1.237068659E+00 1.237634374E+00
1.000000E+13 3.162e+16 335 1.241601237E+00 1.241657042E+00
