N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 340 2.100E-4 1.009098839E+00 1.010012701E+00
1.468000E+10 1.778E+15 340 2.100E-4 1.009275737E+00 1.009957253E+00
2.154000E+10 1.778E+15 340 2.100E-4 1.009529340E+00 1.009952279E+00
3.162000E+10 1.778E+15 340 2.100E-4 1.009585771E+00 1.009822851E+00
4.642000E+10 1.778E+15 340 2.100E-4 1.009540642E+00 1.009796917E+00
6.813000E+10 1.778E+15 340 2.100E-4 1.009509646E+00 1.009731520E+00
1.000000E+11 1.778E+15 340 2.100E-4 1.009494257E+00 1.009577032E+00
1.468000E+11 1.778E+15 340 2.100E-4 1.009346970E+00 1.009471380E+00
2.154000E+11 1.778E+15 340 2.100E-4 1.009092962E+00 1.009188896E+00
3.162000E+11 1.778E+15 340 2.100E-4 1.008888290E+00 1.008974458E+00
4.642000E+11 1.778E+15 340 2.100E-4 1.008726936E+00 1.008750506E+00
6.813000E+11 1.778E+15 340 2.100E-4 1.008808539E+00 1.008823476E+00
1.000000E+12 1.778E+15 340 2.100E-4 1.009436758E+00 1.009577833E+00
1.468000E+12 1.778E+15 340 2.100E-4 1.010356897E+00 1.010077272E+00
2.154000E+12 1.778E+15 340 2.100E-4 1.011779308E+00 1.011518500E+00
3.162000E+12 1.778E+15 340 2.100E-4 1.012634868E+00 1.012643468E+00
4.642000E+12 1.778E+15 340 2.100E-4 1.014717728E+00 1.014724242E+00
6.813000E+12 1.778E+15 340 2.100E-4 1.017240179E+00 1.017254071E+00
1.000000E+13 1.778E+15 340 2.100E-4 1.023628744E+00 1.019635888E+00
