N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 310 1.800E-4 2.411621E-1 2.137540E+1 4.523130E-1 7.838420E+1
1.468000E+10 1.000E+17 310 1.800E-4 2.382929E-1 2.109390E+1 4.518210E-1 7.836830E+1
2.154000E+10 1.000E+17 310 1.800E-4 2.343145E-1 2.070420E+1 4.511330E-1 7.834560E+1
3.162000E+10 1.000E+17 310 1.800E-4 2.289231E-1 2.017710E+1 4.501880E-1 7.831370E+1
4.642000E+10 1.000E+17 310 1.800E-4 2.218340E-1 1.948610E+1 4.488570E-1 7.827980E+1
6.813000E+10 1.000E+17 310 1.800E-4 2.128591E-1 1.860330E+1 4.471260E-1 7.818610E+1
1.000000E+11 1.000E+17 310 1.800E-4 2.019965E-1 1.755380E+1 4.449710E-1 7.811890E+1
1.468000E+11 1.000E+17 310 1.800E-4 1.894825E-1 1.635290E+1 4.423820E-1 7.803520E+1
2.154000E+11 1.000E+17 310 1.800E-4 1.757593E-1 1.504500E+1 4.393260E-1 7.793750E+1
3.162000E+11 1.000E+17 310 1.800E-4 1.613562E-1 1.367250E+1 4.357390E-1 7.778490E+1
4.642000E+11 1.000E+17 310 1.800E-4 1.467533E-1 1.230170E+1 4.318080E-1 7.765090E+1
6.813000E+11 1.000E+17 310 1.800E-4 1.323126E-1 1.095820E+1 4.273780E-1 7.751510E+1
1.000000E+12 1.000E+17 310 1.800E-4 1.182915E-1 9.658900E+0 4.225400E-1 7.729800E+1
1.468000E+12 1.000E+17 310 1.800E-4 1.048896E-1 8.437900E+0 4.172210E-1 7.712540E+1
2.154000E+12 1.000E+17 310 1.800E-4 9.227429E-2 7.296300E+0 4.114930E-1 7.686360E+1
3.162000E+12 1.000E+17 310 1.800E-4 8.057968E-2 6.257700E+0 4.052420E-1 7.665420E+1
4.642000E+12 1.000E+17 310 1.800E-4 6.989702E-2 5.318500E+0 3.986410E-1 7.635020E+1
6.813000E+12 1.000E+17 310 1.800E-4 6.027088E-2 4.485900E+0 3.916040E-1 7.602580E+1
1.000000E+13 1.000E+17 310 1.800E-4 5.170297E-2 3.761200E+0 3.841480E-1 7.574740E+1
1.468000E+13 1.000E+17 310 1.800E-4 4.416009E-2 3.132100E+0 3.763820E-1 7.537670E+1
2.154000E+13 1.000E+17 310 1.800E-4 3.758329E-2 2.594600E+0 3.683360E-1 7.497020E+1
3.162000E+13 1.000E+17 310 1.800E-4 3.189680E-2 2.139900E+0 3.600350E-1 7.453550E+1
4.642000E+13 1.000E+17 310 1.800E-4 2.701564E-2 1.760000E+0 3.514200E-1 7.415260E+1
6.813000E+13 1.000E+17 310 1.800E-4 2.285176E-2 1.442100E+0 3.426100E-1 7.367600E+1
1.000000E+14 1.000E+17 310 1.800E-4 1.931857E-2 1.178900E+0 3.336380E-1 7.316370E+1
