fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 14:41:24 297.1 39.02 1.000E+000 8.300E-001 1.821E-006 3.450E+003 3.044E+000 6.076E-009 1.644E-003 
0002 14:47:42 297 39.04 1.000E+000 8.300E-001 1.835E-006 3.450E+003 3.041E+000 6.042E-009 1.707E-003 
0003 14:49:46 297 39.04 1.000E+000 8.300E-001 1.818E-006 3.450E+003 3.045E+000 5.998E-009 1.651E-003 
0004 14:52:46 297 39.04 1.000E+000 8.300E-001 1.829E-006 3.450E+003 3.043E+000 6.034E-009 1.626E-003 
0005 14:55:48 296.9 39.05 1.000E+000 8.300E-001 1.806E-006 3.450E+003 3.045E+000 5.979E-009 1.673E-003 
0006 15:00:46 297.1 39.02 1.000E+000 8.300E-001 1.902E-006 3.450E+003 3.036E+000 6.133E-009 1.712E-003 
0007 15:05:36 297 39.04 1.000E+000 8.300E-001 1.814E-006 3.450E+003 3.046E+000 6.022E-009 1.654E-003 
0008 15:08:28 297 39.04 1.000E+000 8.300E-001 1.870E-006 3.450E+003 3.039E+000 6.054E-009 1.664E-003 
0009 15:11:52 297 39.04 1.000E+000 8.300E-001 1.863E-006 3.450E+003 3.048E+000 6.000E-009 1.700E-003 
0010 15:16:06 297 39.04 1.000E+000 8.300E-001 1.886E-006 3.450E+003 3.041E+000 6.041E-009 1.701E-003 
0011 15:18:50 297 39.04 1.000E+000 8.300E-001 1.907E-006 3.450E+003 3.038E+000 6.056E-009 1.715E-003 
0012 15:21:02 296.9 39.05 1.000E+000 8.300E-001 1.852E-006 3.450E+003 3.042E+000 5.986E-009 1.080E-002 
0013 15:23:20 297 39.04 1.000E+000 8.300E-001 1.875E-006 3.450E+003 3.041E+000 6.035E-009 1.667E-003 
