fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 14:41:24 297.1 39.02 1.000E+000 8.300E-001 1.819E-006 3.491E+003 3.050E+000 6.002E-009 1.661E-003 
0002 14:47:42 297 39.04 1.000E+000 8.300E-001 1.830E-006 3.475E+003 3.047E+000 5.981E-009 1.716E-003 
0003 14:49:46 297 39.04 1.000E+000 8.300E-001 1.823E-006 3.435E+003 3.041E+000 6.029E-009 1.644E-003 
0004 14:52:46 297 39.04 1.000E+000 8.300E-001 1.827E-006 3.468E+003 3.046E+000 5.997E-009 1.633E-003 
0005 14:55:48 296.9 39.05 1.000E+000 8.300E-001 1.803E-006 3.503E+003 3.053E+000 5.885E-009 1.709E-003 
0006 15:00:46 297.1 39.02 1.000E+000 8.300E-001 1.889E-006 3.508E+003 3.050E+000 5.992E-009 1.730E-003 
0007 15:05:36 297 39.04 1.000E+000 8.300E-001 1.813E-006 3.468E+003 3.049E+000 5.978E-009 1.668E-003 
0008 15:08:28 297 39.04 1.000E+000 8.300E-001 1.883E-006 3.392E+003 3.027E+000 6.176E-009 1.647E-003 
0009 15:11:52 297 39.04 1.000E+000 8.300E-001 1.887E-006 3.406E+003 3.033E+000 6.115E-009 1.678E-003 
0010 15:16:06 297 39.04 1.000E+000 8.300E-001 1.894E-006 3.399E+003 3.031E+000 6.135E-009 1.672E-003 
0011 15:18:50 297 39.04 1.000E+000 8.300E-001 1.916E-006 3.404E+003 3.028E+000 6.149E-009 1.697E-003 
0012 15:21:02 296.9 39.05 1.000E+000 8.300E-001 1.853E-006 3.443E+003 3.041E+000 5.994E-009 1.082E-002 
0013 15:23:20 297 39.04 1.000E+000 8.300E-001 1.876E-006 3.439E+003 3.040E+000 6.046E-009 1.658E-003 
