x N
1.5452171E+0 1.2671055E+21
1.5352693E+0 1.1707619E+21
1.5236024E+0 1.1797899E+21
1.5136802E+0 1.1904951E+21
1.5020426E+0 1.1346694E+21
1.4909010E+0 1.1773947E+21
1.4799236E+0 1.0990098E+21
1.4670117E+0 1.0540077E+21
1.4548176E+0 1.1518526E+21
1.4438499E+0 1.1755955E+21
1.4319341E+0 1.0851576E+21
1.4188510E+0 1.0671611E+21
1.4062944E+0 1.0736836E+21
1.3931292E+0 1.1836648E+21
1.3827708E+0 1.1308039E+21
1.3682592E+0 1.0322888E+21
1.3552953E+0 1.0189794E+21
1.3401197E+0 1.0056944E+21
1.3265016E+0 1.0783206E+21
1.3129747E+0 1.0244670E+21
1.2976141E+0 9.0896217E+20
1.2800258E+0 9.5096609E+20
1.2657564E+0 1.0118488E+21
1.2496866E+0 9.8410435E+20
1.2341905E+0 9.6287326E+20
1.2169895E+0 9.5705716E+20
1.2008676E+0 9.3733022E+20
1.1824603E+0 9.4646871E+20
1.1662040E+0 9.7554962E+20
1.1483063E+0 9.3735160E+20
