x N
2.0814145E+0 1.1702068E+21
2.0734282E+0 1.1691594E+21
2.0653967E+0 1.1875770E+21
2.0575986E+0 1.1974561E+21
2.0496367E+0 1.1972059E+21
2.0417751E+0 1.2013364E+21
2.0338060E+0 1.1873002E+21
2.0256943E+0 1.2782379E+21
2.0188146E+0 1.3237668E+21
2.0111620E+0 1.2329925E+21
2.0031546E+0 1.2246723E+21
1.9953347E+0 1.2184388E+21
1.9871819E+0 1.1996426E+21
1.9790467E+0 1.2384372E+21
1.9713409E+0 1.2395590E+21
1.9631545E+0 1.2034082E+21
1.9549048E+0 1.1607240E+21
1.9460396E+0 1.0202667E+21
1.9353389E+0 1.0208783E+21
1.9263955E+0 1.1079590E+21
1.9171450E+0 1.0666381E+21
1.9074047E+0 1.0712616E+21
1.8981444E+0 1.0536260E+21
1.8879847E+0 1.0247627E+21
1.8780761E+0 1.0020343E+21
1.8673471E+0 9.7995040E+20
1.8568582E+0 9.5781292E+20
1.8455097E+0 9.2114089E+20
1.8340161E+0 9.0474091E+20
1.8221061E+0 8.9171832E+20
