N x
2.2206276E+0 3.1041653E+20
2.1922817E+0 3.6754643E+20
2.1725325E+0 5.1297180E+20
2.1574775E+0 6.5548415E+20
2.1450925E+0 7.6839216E+20
2.1339266E+0 8.6358006E+20
2.1240281E+0 9.3360266E+20
2.1143464E+0 9.8868294E+20
2.1054567E+0 1.0513377E+21
2.0968057E+0 1.0979680E+21
2.0885924E+0 1.1223708E+21
2.0802410E+0 1.1477083E+21
2.0723306E+0 1.1373045E+21
2.0637634E+0 1.1312749E+21
2.0557011E+0 1.1875211E+21
2.0478583E+0 1.1927107E+21
2.0398029E+0 1.1557490E+21
2.0313863E+0 1.1282384E+21
2.0228603E+0 1.1730364E+21
2.0150253E+0 1.1601835E+21
2.0062471E+0 1.1320357E+21
1.9979304E+0 1.1313286E+21
1.9890660E+0 1.1036890E+21
1.9802432E+0 1.0958441E+21
1.9711714E+0 1.0785447E+21
1.9619785E+0 1.0581799E+21
1.9524671E+0 1.0345017E+21
1.9427535E+0 8.9991284E+20
1.9302414E+0 8.9847522E+20
1.9203794E+0 9.8548176E+20
1.9097197E+0 9.5444071E+20
1.8990765E+0 9.2578464E+20
1.8876294E+0 9.0867882E+20
1.8764403E+0 8.9048808E+20
1.8643862E+0 8.5612266E+20
1.8521118E+0 8.3243680E+20
1.8391968E+0 8.1448937E+20
1.8261905E+0 8.0136790E+20
1.8126602E+0 7.7073193E+20
1.7983915E+0 7.5437175E+20
1.7840382E+0 7.3666453E+20
1.7688393E+0 7.1695897E+20
1.7534182E+0 7.0970841E+20
1.7376332E+0 6.8838285E+20
1.7209480E+0 6.7181644E+20
1.7040463E+0 6.5788223E+20
1.6863032E+0 6.3886633E+20
1.6679978E+0 6.2643891E+20
1.6491361E+0 6.1363369E+20
1.6296199E+0 6.0348291E+20
1.6096477E+0 6.0018625E+20
