T d154 d184 d214 d244
d 150 180 210 240
290 2.646702900E-02 2.651315700E-02 2.575644000E-02 2.617830900E-02
295 2.665641300E-02 2.667536600E-02 2.598712700E-02 2.644709300E-02
300 2.633693000E-02 2.644530700E-02 2.582831900E-02 2.644073000E-02
305 2.575808300E-02 2.595094000E-02 2.535535700E-02 2.596278900E-02
310 2.454827800E-02 2.441394400E-02 2.433551700E-02 2.504592800E-02
315 2.232475500E-02 2.234147800E-02 2.236820800E-02 2.322992000E-02
320 1.745562300E-02 1.820754600E-02 1.810289900E-02 1.910568900E-02
325 8.166267000E-03 9.303137000E-03 1.005201100E-02 1.124683000E-02
330 -8.308916000E-03 -5.957845000E-03 -4.276155000E-03 -2.476133000E-03
335 -3.736616300E-02 -3.422655800E-02 -2.958234500E-02 -2.669995200E-02
340 -8.528113200E-02 -7.739681400E-02 -7.020487400E-02 -6.555413100E-02
