T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.208310610E+00 1.195574388E+00 1.273622200E-02 1.207372407E+00 1.193795803E+00 1.357660400E-02 9.382030000E-04 1.778585000E-03
295 1.204654280E+00 1.196744139E+00 7.910141000E-03 1.203768963E+00 1.195087682E+00 8.681281000E-03 8.853170000E-04 1.656457000E-03
300 1.195091295E+00 1.198316282E+00 -3.224987000E-03 1.194255818E+00 1.196695021E+00 -2.439203000E-03 8.354770000E-04 1.621261000E-03
305 1.173229758E+00 1.199342415E+00 -2.611265700E-02 1.172509132E+00 1.197699945E+00 -2.519081300E-02 7.206260000E-04 1.642470000E-03
310 1.129005834E+00 1.198881950E+00 -6.987611600E-02 1.128595577E+00 1.197174243E+00 -6.857866600E-02 4.102570000E-04 1.707707000E-03
315 1.049446691E+00 1.194344440E+00 -1.448977490E-01 1.049718352E+00 1.192572350E+00 -1.428539980E-01 -2.716610000E-04 1.772090000E-03
320 1.011455070E+00 1.180878628E+00 -1.694235580E-01 1.010909705E+00 1.179131570E+00 -1.682218650E-01 5.453650000E-04 1.747058000E-03
325 1.012375212E+00 1.146979287E+00 -1.346040750E-01 1.011768090E+00 1.145600096E+00 -1.338320060E-01 6.071220000E-04 1.379191000E-03
330 1.014839650E+00 1.075587161E+00 -6.074751100E-02 1.014068256E+00 1.075313165E+00 -6.124490900E-02 7.713940000E-04 2.739960000E-04
335 1.019370602E+00 1.009614900E+00 9.755702000E-03 1.018279239E+00 1.008830797E+00 9.448442000E-03 1.091363000E-03 7.841030000E-04
340 1.026659357E+00 1.010723796E+00 1.593556100E-02 1.025001361E+00 1.009842273E+00 1.515908800E-02 1.657996000E-03 8.815230000E-04
