N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+15 335 2.800E-4 3.784278E+1 1.556630E+1 5.311000E-1 7.745060E+1
1.468000E+10 1.000E+15 335 2.800E-4 3.783205E+1 1.552420E+1 5.302210E-1 7.739150E+1
2.154000E+10 1.000E+15 335 2.800E-4 3.781638E+1 1.546480E+1 5.289340E-1 7.731490E+1
3.162000E+10 1.000E+15 335 2.800E-4 3.779351E+1 1.538200E+1 5.271200E-1 7.721230E+1
4.642000E+10 1.000E+15 335 2.800E-4 3.776023E+1 1.526390E+1 5.246200E-1 7.705260E+1
6.813000E+10 1.000E+15 335 2.800E-4 3.771200E+1 1.511470E+1 5.212490E-1 7.689060E+1
1.000000E+11 1.000E+15 335 2.800E-4 3.764253E+1 1.492210E+1 5.167530E-1 7.671290E+1
1.468000E+11 1.000E+15 335 2.800E-4 3.754327E+1 1.467700E+1 5.110950E-1 7.648970E+1
2.154000E+11 1.000E+15 335 2.800E-4 3.740316E+1 1.438260E+1 5.041960E-1 7.626570E+1
3.162000E+11 1.000E+15 335 2.800E-4 3.720867E+1 1.404600E+1 4.962740E-1 7.606510E+1
4.642000E+11 1.000E+15 335 2.800E-4 3.694486E+1 1.365930E+1 4.876190E-1 7.582150E+1
6.813000E+11 1.000E+15 335 2.800E-4 3.659795E+1 1.323400E+1 4.785970E-1 7.555530E+1
1.000000E+12 1.000E+15 335 2.800E-4 3.615950E+1 1.277920E+1 4.695710E-1 7.526250E+1
1.468000E+12 1.000E+15 335 2.800E-4 3.563116E+1 1.230630E+1 4.608240E-1 7.494820E+1
2.154000E+12 1.000E+15 335 2.800E-4 3.502700E+1 1.183320E+1 4.525590E-1 7.464890E+1
3.162000E+12 1.000E+15 335 2.800E-4 3.436982E+1 1.136130E+1 4.448800E-1 7.430340E+1
4.642000E+12 1.000E+15 335 2.800E-4 3.368186E+1 1.090320E+1 4.377920E-1 7.394200E+1
6.813000E+12 1.000E+15 335 2.800E-4 3.297603E+1 1.046490E+1 4.311850E-1 7.359920E+1
1.000000E+13 1.000E+15 335 2.800E-4 3.225416E+1 1.003150E+1 4.248580E-1 7.320450E+1
1.468000E+13 1.000E+15 335 2.800E-4 3.151180E+1 9.603700E+0 4.186340E-1 7.279990E+1
2.154000E+13 1.000E+15 335 2.800E-4 3.074399E+1 9.182600E+0 4.123550E-1 7.243270E+1
3.162000E+13 1.000E+15 335 2.800E-4 2.994800E+1 8.756800E+0 4.059480E-1 7.202870E+1
4.642000E+13 1.000E+15 335 2.800E-4 2.912345E+1 8.335500E+0 3.993990E-1 7.166120E+1
6.813000E+13 1.000E+15 335 2.800E-4 2.827180E+1 7.909900E+0 3.926830E-1 7.124800E+1
1.000000E+14 1.000E+15 335 2.800E-4 2.739600E+1 7.484700E+0 3.858030E-1 7.081390E+1
