N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.021917190E+00 1.019781599E+00 1.018044647E+00 1.016654616E+00
1.600000000E+01 1.261452260E+00 1.259386686E+00 1.257785598E+00 1.256699834E+00
1.700000000E+01 1.337093187E+00 1.336077027E+00 1.334227140E+00 1.333818943E+00
1.549996187E+01 1.146683313E+00 1.144678776E+00 1.146650741E+00 1.148869463E+00
1.649996187E+01 1.299009938E+00 1.298221769E+00 1.296929954E+00 1.296351867E+00
1.674996808E+01 1.318173426E+00 1.315701341E+00 1.314985193E+00 1.314389782E+00
1.624993176E+01 1.282040658E+00 1.280366022E+00 1.278984946E+00 1.277945813E+00
1.574996808E+01 1.227062962E+00 1.224843532E+00 1.223747684E+00 1.223974913E+00
1.524993176E+01 1.014395535E+00 1.013063655E+00 1.012092996E+00 1.011375304E+00
