N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017315213E+00 1.015680225E+00 1.014492616E+00 1.013581944E+00
1.600000000E+01 1.262731897E+00 1.260842916E+00 1.259436971E+00 1.258322262E+00
1.700000000E+01 1.329597474E+00 1.328316239E+00 1.326172590E+00 1.326097102E+00
1.549996187E+01 1.214135724E+00 1.211477047E+00 1.211464987E+00 1.211482897E+00
1.649996187E+01 1.292793946E+00 1.291702856E+00 1.290841331E+00 1.290394975E+00
1.674996808E+01 1.310980188E+00 1.308260822E+00 1.307727649E+00 1.307351658E+00
1.624993176E+01 1.277868041E+00 1.276188983E+00 1.275231969E+00 1.274208474E+00
1.574996808E+01 1.244571189E+00 1.242277249E+00 1.240901188E+00 1.240802562E+00
1.524993176E+01 1.139382874E+00 1.139660777E+00 1.140930762E+00 1.143054523E+00
