N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.047617900E-02 1.041772300E-02 1.033268100E-02 1.020947600E-02 1.003205600E-02 9.778810000E-03 9.421936000E-03 8.928280000E-03 8.263408000E-03 7.401411000E-03 4.204224000E-03 -9.531432000E-03 -2.633190800E-02 -4.542080700E-02 -6.511263600E-02 -8.313696300E-02 -9.751191700E-02 -1.073874570E-01 -1.131237280E-01
1.600000000E+01 1.724112800E-02 1.733805700E-02 1.747810400E-02 1.767917700E-02 1.796479100E-02 1.836462200E-02 1.891265100E-02 1.964175600E-02 2.057241100E-02 2.169563300E-02 2.295534900E-02 2.424461900E-02 2.543129800E-02 2.640979400E-02 2.714551600E-02 2.767502500E-02 2.806597500E-02 2.837577700E-02 2.863566800E-02
1.700000000E+01 9.567924400E-02 9.459089400E-02 9.312157000E-02 9.114871000E-02 8.856799200E-02 8.538281100E-02 8.161715200E-02 7.748823500E-02 7.324277200E-02 6.924730200E-02 6.579848300E-02 6.308989200E-02 6.119378900E-02 6.007999700E-02 5.965019700E-02 5.977190200E-02 6.026243300E-02 6.102979400E-02 6.194865500E-02
1.549996187E+01 -1.427771020E-01 -1.418867410E-01 -1.405933990E-01 -1.387237480E-01 -1.360401060E-01 -1.322275560E-01 -1.268919780E-01 -1.195851200E-01 -1.098844140E-01 -9.755629400E-02 -8.280093500E-02 -6.648108900E-02 -5.008812500E-02 -3.537532000E-02 -2.350435000E-02 -1.474816500E-02 -8.477971000E-03 -3.986647000E-03 -6.772790000E-04
1.649996187E+01 6.192128600E-02 6.173277300E-02 6.146243800E-02 6.107879400E-02 6.054230600E-02 5.980792200E-02 5.883135300E-02 5.758317900E-02 5.606895200E-02 5.434991100E-02 5.255082000E-02 5.084089700E-02 4.938858700E-02 4.831161600E-02 4.765012100E-02 4.737286400E-02 4.740609400E-02 4.766577800E-02 4.807906500E-02
1.674996808E+01 7.927896800E-02 7.879656400E-02 7.811461500E-02 7.716617500E-02 7.587707500E-02 7.417906200E-02 7.203376900E-02 6.946518600E-02 6.658745300E-02 6.360730200E-02 6.078595700E-02 5.836997600E-02 5.652590000E-02 5.531112300E-02 5.468704500E-02 5.455623900E-02 5.480145600E-02 5.531337300E-02 5.597389900E-02
1.624993176E+01 4.167173000E-02 4.163481600E-02 4.158137800E-02 4.150448400E-02 4.139485700E-02 4.124053000E-02 4.102723800E-02 4.073989200E-02 4.036616900E-02 3.990246000E-02 3.936163200E-02 3.877921600E-02 3.821271100E-02 3.773004200E-02 3.738927600E-02 3.721967800E-02 3.721544400E-02 3.734530800E-02 3.756965100E-02
1.574996808E+01 -2.811477800E-02 -2.776501800E-02 -2.725829900E-02 -2.652859900E-02 -2.548702900E-02 -2.401890800E-02 -2.198689100E-02 -1.924598100E-02 -1.567973000E-02 -1.126257600E-02 -6.136702000E-03 -6.589480000E-04 4.649629000E-03 9.276831000E-03 1.292338400E-02 1.558231100E-02 1.744560900E-02 1.874908400E-02 1.967527500E-02
1.524993176E+01 -1.431453760E-01 -1.433082080E-01 -1.435455620E-01 -1.438904270E-01 -1.443891750E-01 -1.451055560E-01 -1.461244060E-01 -1.475529130E-01 -1.495153940E-01 -1.521347080E-01 -1.554930020E-01 -1.595685570E-01 -1.641652210E-01 -1.478508240E-01 -1.173296470E-01 -9.377338900E-02 -7.662212600E-02 -6.405646300E-02 -5.446804300E-02
