N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.100338000E-02 -1.339945270E-01 -1.593624830E-01 -3.517573500E-02 1.527500900E-02 4.226425400E-02 6.386308100E-02 8.256112100E-02 9.780667800E-02
1.016672606E+01 1.092369300E-02 -1.342428620E-01 -1.580672000E-01 -3.464932700E-02 1.542213400E-02 4.220942000E-02 6.358642200E-02 8.187477500E-02 9.635034700E-02
1.033324570E+01 1.080813200E-02 -1.346040750E-01 -1.561917260E-01 -3.389008000E-02 1.563365400E-02 4.213040000E-02 6.319264700E-02 8.091542800E-02 9.437287400E-02
1.049996187E+01 1.064148400E-02 -1.351272220E-01 -1.534933700E-01 -3.280380800E-02 1.593492800E-02 4.201749100E-02 6.263980500E-02 7.960224600E-02 9.177019200E-02
1.066670514E+01 1.040312000E-02 -1.358802410E-01 -1.496469540E-01 -3.126762600E-02 1.635822100E-02 4.185803000E-02 6.187863900E-02 7.785581600E-02 8.848235800E-02
1.083333839E+01 1.006620600E-02 -1.369545790E-01 -1.442375950E-01 -2.913129900E-02 1.694143800E-02 4.163664900E-02 6.085854600E-02 7.562126300E-02 8.453903000E-02
1.100000000E+01 9.598125000E-03 -1.384676830E-01 -1.367778490E-01 -2.623037300E-02 1.772303000E-02 4.133647700E-02 5.954081800E-02 7.290223900E-02 8.009655800E-02
1.116672606E+01 8.963740000E-03 -1.405598100E-01 -1.267765220E-01 -2.242093600E-02 1.873083800E-02 4.094255100E-02 5.791975900E-02 6.979463200E-02 7.545410500E-02
1.133324570E+01 8.133892000E-03 -1.433778710E-01 -1.138938870E-01 -1.764376400E-02 1.996364000E-02 4.044771800E-02 5.604638500E-02 6.649896800E-02 7.093726100E-02
1.149996187E+01 7.101380000E-03 -1.470375500E-01 -9.819667500E-02 -1.201029300E-02 2.137039600E-02 3.986092200E-02 5.404156000E-02 6.328987300E-02 6.693236900E-02
1.166670514E+01 5.903282000E-03 -1.515581940E-01 -8.043938800E-02 -5.869871000E-03 2.284078700E-02 3.921444800E-02 5.208229900E-02 6.044542500E-02 6.362423800E-02
1.183333839E+01 -3.030085000E-03 -1.567814180E-01 -6.214930900E-02 2.175660000E-04 2.422629500E-02 3.856523500E-02 5.035634200E-02 5.817005400E-02 6.115591800E-02
1.200000000E+01 -2.343205300E-02 -1.623173110E-01 -4.524583200E-02 5.651139000E-03 2.539484900E-02 3.798475200E-02 4.900552500E-02 5.655191100E-02 5.952329700E-02
1.216672606E+01 -4.515073400E-02 -1.375776690E-01 -3.125100000E-02 1.002851900E-02 2.628746300E-02 3.753854900E-02 4.808989100E-02 5.556990300E-02 5.864172200E-02
1.233324570E+01 -6.580067500E-02 -1.105037950E-01 -2.066617500E-02 1.327737200E-02 2.693085200E-02 3.726500300E-02 4.758959900E-02 5.513330900E-02 5.838528300E-02
1.249996187E+01 -8.301885600E-02 -9.042883800E-02 -1.304134300E-02 1.558456700E-02 2.739892100E-02 3.716621200E-02 4.743488000E-02 5.512601700E-02 5.859723900E-02
1.266670514E+01 -9.550939000E-02 -7.560906300E-02 -7.542923000E-03 1.721988200E-02 2.776272300E-02 3.721590100E-02 4.754176900E-02 5.543779600E-02 5.907398800E-02
1.283333839E+01 -1.033933150E-01 -6.421437400E-02 -3.452945000E-03 1.840609100E-02 2.806587300E-02 3.737675800E-02 4.783634000E-02 5.593592900E-02 5.993456000E-02
1.300000000E+01 -1.076241450E-01 -5.510685400E-02 -3.191910000E-04 1.928284800E-02 2.832661000E-02 3.761461700E-02 4.826800000E-02 5.659010300E-02 6.085699600E-02
