N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.297758708E+00 1.292050328E+00 1.289387795E+00 1.286823705E+00
1.016672606E+01 1.297833027E+00 1.292149825E+00 1.289514052E+00 1.286978118E+00
1.033324570E+01 1.297941567E+00 1.292294973E+00 1.289697975E+00 1.287202659E+00
1.049996187E+01 1.298099924E+00 1.292506325E+00 1.289965166E+00 1.287528016E+00
1.066670514E+01 1.298330459E+00 1.292813099E+00 1.290351677E+00 1.287996878E+00
1.083333839E+01 1.298664905E+00 1.293256234E+00 1.290907266E+00 1.288667239E+00
1.100000000E+01 1.299147614E+00 1.293891882E+00 1.291698755E+00 1.289615126E+00
1.116672606E+01 1.299839180E+00 1.294794696E+00 1.292812263E+00 1.290935235E+00
1.133324570E+01 1.300819688E+00 1.296059490E+00 1.294352332E+00 1.292736890E+00
1.149996187E+01 1.302189914E+00 1.297798768E+00 1.296434937E+00 1.295132470E+00
1.166670514E+01 1.304067705E+00 1.300132883E+00 1.299171605E+00 1.298216955E+00
1.183333839E+01 1.306576034E+00 1.303170247E+00 1.302644638E+00 1.302041811E+00
1.200000000E+01 1.309820438E+00 1.306979171E+00 1.306879575E+00 1.306593303E+00
1.216672606E+01 1.313858480E+00 1.311560228E+00 1.311828092E+00 1.311788809E+00
1.233324570E+01 1.318672123E+00 1.316834468E+00 1.317374637E+00 1.317497987E+00
1.249996187E+01 1.324159692E+00 1.322659342E+00 1.323367925E+00 1.323579030E+00
1.266670514E+01 1.330158025E+00 1.328867731E+00 1.329660206E+00 1.329908676E+00
1.283333839E+01 1.336486529E+00 1.335307925E+00 1.336131921E+00 1.336391823E+00
1.300000000E+01 1.342987983E+00 1.341863146E+00 1.342693774E+00 1.342954801E+00
