N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.279859174E+00 1.275661320E+00 1.272786694E+00 1.270203572E+00
1.016672606E+01 1.279918108E+00 1.275740605E+00 1.272888076E+00 1.270328786E+00
1.033324570E+01 1.280004224E+00 1.275856346E+00 1.273035874E+00 1.270511018E+00
1.049996187E+01 1.280129970E+00 1.276025048E+00 1.273250840E+00 1.270775390E+00
1.066670514E+01 1.280313251E+00 1.276270282E+00 1.273562322E+00 1.271157043E+00
1.083333839E+01 1.280579612E+00 1.276625282E+00 1.274011156E+00 1.271704094E+00
1.100000000E+01 1.280965040E+00 1.277136088E+00 1.274652777E+00 1.272480411E+00
1.116672606E+01 1.281519254E+00 1.277864770E+00 1.275559862E+00 1.273567048E+00
1.133324570E+01 1.282309091E+00 1.278891883E+00 1.276822928E+00 1.275060410E+00
1.149996187E+01 1.283420803E+00 1.280316199E+00 1.278546606E+00 1.277064664E+00
1.166670514E+01 1.284959255E+00 1.282249090E+00 1.280838853E+00 1.279676608E+00
1.183333839E+01 1.287040929E+00 1.284800678E+00 1.283791839E+00 1.282963972E+00
1.200000000E+01 1.289777841E+00 1.288057182E+00 1.287457340E+00 1.286943557E+00
1.216672606E+01 1.293252186E+00 1.292054176E+00 1.291825851E+00 1.291570323E+00
1.233324570E+01 1.297487820E+00 1.296757491E+00 1.296822193E+00 1.296747111E+00
1.249996187E+01 1.302432162E+00 1.302065361E+00 1.302324805E+00 1.302353070E+00
1.266670514E+01 1.307962659E+00 1.307835713E+00 1.308200338E+00 1.308274607E+00
1.283333839E+01 1.313919607E+00 1.313924765E+00 1.314333060E+00 1.314421206E+00
1.300000000E+01 1.320147946E+00 1.320214260E+00 1.320634409E+00 1.320723019E+00
