fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.012559386E-13 1.000000000E+20 1.183034566E+00 3.040115887E-14 1.875558348E-04 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.497736713E-13 1.000000000E+20 1.188642995E+00 2.952097788E-14 2.530936666E-04 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.710074164E-13 1.000000000E+20 1.185053814E+00 4.418780401E-14 2.039374901E-04 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.195464515E-13 1.000000000E+20 1.188950480E+00 4.331410787E-14 2.524046331E-04 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.730417736E-13 1.000000000E+20 1.186556454E+00 6.441496528E-14 2.163971079E-04 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.216122742E-13 1.000000000E+20 1.189234789E+00 6.354428148E-14 2.513952826E-04 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.220781737E-13 1.000000000E+20 1.187816728E+00 9.407103904E-14 2.252576031E-04 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.706960316E-13 1.000000000E+20 1.189657075E+00 9.320333946E-14 2.500803676E-04 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.392716014E-13 1.000000000E+20 1.188952875E+00 1.375283124E-13 2.309284951E-04 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.879594217E-13 1.000000000E+20 1.190217661E+00 1.366637312E-13 2.482883703E-04 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.054753743E-12 1.000000000E+20 1.190151900E+00 2.011898182E-13 2.339333045E-04 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.003543713E-12 1.000000000E+20 1.191022854E+00 2.003290070E-13 2.459455852E-04 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.510836771E-12 1.000000000E+20 1.191529140E+00 2.943461200E-13 2.345121839E-04 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.459774511E-12 1.000000000E+20 1.192130812E+00 2.934900666E-13 2.427508292E-04 
008_335 008_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.165719278E-12 1.000000000E+20 1.193254913E+00 4.305278677E-13 2.328964818E-04 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.114868590E-12 1.000000000E+20 1.193672719E+00 4.296780897E-13 2.385056989E-04 
009_335 009_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.097087174E-12 1.000000000E+20 1.195513841E+00 6.293743271E-13 2.292553096E-04 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.046535496E-12 1.000000000E+20 1.195806168E+00 6.285328937E-13 2.330505487E-04 
010_335 010_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.403950130E-12 1.000000000E+20 1.198422657E+00 9.192208313E-13 2.238881295E-04 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.353813932E-12 1.000000000E+20 1.198629307E+00 9.183901699E-13 2.264441283E-04 
011_335 011_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.204710869E-12 1.000000000E+20 1.202186192E+00 1.341371119E-12 2.175169006E-04 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.155138414E-12 1.000000000E+20 1.202334519E+00 1.340554185E-12 2.192362055E-04 
012_335 012_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.627554774E-12 1.000000000E+20 1.206808850E+00 1.955110259E-12 2.119015001E-04 
012_335_SRH 012_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.578722745E-12 1.000000000E+20 1.206916859E+00 1.954310020E-12 2.130699768E-04 
013_335 013_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.179177742E-11 1.000000000E+20 1.212182771E+00 2.847504413E-12 2.098660429E-04 
013_335_SRH 013_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.174388425E-11 1.000000000E+20 1.212264311E+00 2.846720668E-12 2.106831339E-04 
014_335 014_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.578286751E-11 1.000000000E+20 1.217612902E+00 4.144330181E-12 2.163283025E-04 
014_335_SRH 014_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.573609033E-11 1.000000000E+20 1.217674546E+00 4.143566618E-12 2.169363971E-04 
015_335 015_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.064135194E-11 1.000000000E+20 1.223140081E+00 6.033568755E-12 2.336539781E-04 
015_335_SRH 015_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.059582660E-11 1.000000000E+20 1.223187524E+00 6.032826036E-12 2.341419283E-04 
016_335 016_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.637200765E-11 1.000000000E+20 1.228175569E+00 8.785496755E-12 2.638239764E-04 
016_335_SRH 016_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.632779121E-11 1.000000000E+20 1.228212616E+00 8.784773945E-12 2.642451383E-04 
017_335 017_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.298955849E-11 1.000000000E+20 1.232505741E+00 1.280390075E-11 3.079550836E-04 
017_335_SRH 017_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.294661321E-11 1.000000000E+20 1.232535032E+00 1.280319525E-11 3.083382343E-04 
018_335 018_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.057276969E-11 1.000000000E+20 1.236375932E+00 1.868649300E-11 3.649670304E-04 
018_335_SRH 018_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.053097990E-11 1.000000000E+20 1.236399642E+00 1.868580327E-11 3.653251662E-04 
019_335 019_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.933595130E-11 1.000000000E+20 1.239584995E+00 2.728448841E-11 4.341146164E-04 
019_335_SRH 019_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.929513937E-11 1.000000000E+20 1.239604240E+00 2.728381380E-11 4.344527927E-04 
