fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_330 001_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.319134916E-13 1.000000000E+20 1.083971759E+00 1.761094996E-14 9.585821654E-04 
001_330_SRH 001_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.075092801E-13 1.000000000E+20 1.084950398E+00 1.704015631E-14 1.159690274E-03 
002_330 002_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.819356167E-13 1.000000000E+20 1.084711305E+00 2.550313302E-14 1.010834462E-03 
002_330_SRH 002_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.576211909E-13 1.000000000E+20 1.085911922E+00 2.485537222E-14 1.158722083E-03 
003_330 003_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.548601697E-13 1.000000000E+20 1.084872760E+00 3.717346583E-14 1.043822237E-03 
003_330_SRH 003_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.306606081E-13 1.000000000E+20 1.086109955E+00 3.642115499E-14 1.150884492E-03 
004_330 004_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.613971528E-13 1.000000000E+20 1.085835188E+00 5.396302855E-14 1.067009007E-03 
004_330_SRH 004_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.372361030E-13 1.000000000E+20 1.086767266E+00 5.317675575E-14 1.142852529E-03 
005_330 005_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 5.162394677E-13 1.000000000E+20 1.086889858E+00 7.831742849E-14 1.078536156E-03 
005_330_SRH 005_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 4.920797467E-13 1.000000000E+20 1.087536845E+00 7.753600689E-14 1.130996423E-03 
006_330 006_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 7.402391950E-13 1.000000000E+20 1.088181838E+00 1.135234299E-13 1.078203466E-03 
006_330_SRH 006_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 7.160823859E-13 1.000000000E+20 1.088633437E+00 1.127479933E-13 1.114160918E-03 
007_330 007_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.062158151E-12 1.000000000E+20 1.089860534E+00 1.641311605E-13 1.066174011E-03 
007_330_SRH 007_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.038039644E-12 1.000000000E+20 1.090217742E+00 1.633387687E-13 1.090675385E-03 
008_330 008_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.522217606E-12 1.000000000E+20 1.093559591E+00 2.350316309E-13 1.044103362E-03 
008_330_SRH 008_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.498066314E-12 1.000000000E+20 1.093789915E+00 2.342812142E-13 1.060621552E-03 
009_330 009_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.166492804E-12 1.000000000E+20 1.096338674E+00 3.372089764E-13 1.006522987E-03 
009_330_SRH 009_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.142341592E-12 1.000000000E+20 1.096496044E+00 3.364811861E-13 1.017550834E-03 
010_330 010_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.060410854E-12 1.000000000E+20 1.102409171E+00 4.772943208E-13 9.594343338E-04 
010_330_SRH 010_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.036283555E-12 1.000000000E+20 1.102534051E+00 4.765781629E-13 9.667767063E-04 
011_330 011_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 4.253107949E-12 1.000000000E+20 1.105614472E+00 6.839216234E-13 8.814589106E-04 
011_330_SRH 011_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 4.228919348E-12 1.000000000E+20 1.105682724E+00 6.833052902E-13 8.859727501E-04 
012_330 012_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 5.792433017E-12 1.000000000E+20 1.106666706E+00 9.919126809E-13 7.688252702E-04 
012_330_SRH 012_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 5.768293455E-12 1.000000000E+20 1.106714137E+00 9.913010714E-13 7.715640473E-04 
013_330 013_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 7.754127073E-12 1.000000000E+20 1.111877522E+00 1.405941648E-12 6.865938214E-04 
013_330_SRH 013_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 7.730198397E-12 1.000000000E+20 1.111934178E+00 1.405200646E-12 6.884516349E-04 
014_330 014_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.018043747E-11 1.000000000E+20 1.121969807E+00 1.961350461E-12 6.381892775E-04 
014_330_SRH 014_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.015666629E-11 1.000000000E+20 1.122031653E+00 1.960541668E-12 6.394332807E-04 
015_330 015_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.305705663E-11 1.000000000E+20 1.132195062E+00 2.752200652E-12 6.092160129E-04 
015_330_SRH 015_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.303324781E-11 1.000000000E+20 1.132232638E+00 2.751505502E-12 6.100502245E-04 
016_330 016_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.629297557E-11 1.000000000E+20 1.133753114E+00 3.975445263E-12 5.549791804E-04 
016_330_SRH 016_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.626906835E-11 1.000000000E+20 1.133769154E+00 3.974902003E-12 5.553989022E-04 
017_330 017_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.003015643E-11 1.000000000E+20 1.137329055E+00 5.713725440E-12 5.413456374E-04 
