Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.013859695E+00 1.138387078E+00 -1.245273830E-01 1.013085113E+00 1.136978414E+00 -1.238933010E-01 7.745820000E-04 1.408664000E-03
1.500000000E+01 1.016672606E+01 1.013834462E+00 1.138625032E+00 -1.247905700E-01 1.013296381E+00 1.137660528E+00 -1.243641470E-01 5.380810000E-04 9.645040000E-04
1.500000000E+01 1.033324570E+01 1.013798572E+00 1.138971328E+00 -1.251727560E-01 1.013426965E+00 1.138310981E+00 -1.248840160E-01 3.716070000E-04 6.603470000E-04
1.500000000E+01 1.049996187E+01 1.013748294E+00 1.139473319E+00 -1.257250250E-01 1.013492675E+00 1.139020891E+00 -1.255282160E-01 2.556190000E-04 4.524280000E-04
1.500000000E+01 1.066670514E+01 1.013679465E+00 1.140196857E+00 -1.265173920E-01 1.013504066E+00 1.139886368E+00 -1.263823020E-01 1.753990000E-04 3.104890000E-04
1.500000000E+01 1.083333839E+01 1.013588531E+00 1.141231034E+00 -1.276425030E-01 1.013468311E+00 1.141017354E+00 -1.275490430E-01 1.202200000E-04 2.136800000E-04
1.500000000E+01 1.100000000E+01 1.013475023E+00 1.142691531E+00 -1.292165080E-01 1.013392586E+00 1.142543807E+00 -1.291512210E-01 8.243700000E-05 1.477240000E-04
1.500000000E+01 1.116672606E+01 1.013346437E+00 1.144718840E+00 -1.313724030E-01 1.013289754E+00 1.144616003E+00 -1.313262490E-01 5.668300000E-05 1.028370000E-04
1.500000000E+01 1.133324570E+01 1.013226327E+00 1.147465100E+00 -1.342387730E-01 1.013187101E+00 1.147392761E+00 -1.342056600E-01 3.922600000E-05 7.233900000E-05
1.500000000E+01 1.149996187E+01 1.013164937E+00 1.151061130E+00 -1.378961930E-01 1.013137448E+00 1.151009441E+00 -1.378719930E-01 2.748900000E-05 5.168900000E-05
1.500000000E+01 1.166670514E+01 1.013248182E+00 1.155558105E+00 -1.423099230E-01 1.013228494E+00 1.155520382E+00 -1.422918880E-01 1.968800000E-05 3.772300000E-05
1.500000000E+01 1.183333839E+01 1.013596529E+00 1.160854161E+00 -1.472576320E-01 1.013581944E+00 1.160825869E+00 -1.472439250E-01 1.458500000E-05 2.829200000E-05
1.500000000E+01 1.200000000E+01 1.014346071E+00 1.166647050E+00 -1.523009790E-01 1.014334765E+00 1.166625163E+00 -1.522903980E-01 1.130600000E-05 2.188700000E-05
1.500000000E+01 1.216672606E+01 1.048967680E+00 1.172477567E+00 -1.235098870E-01 1.048976374E+00 1.172460137E+00 -1.234837630E-01 -8.694000000E-06 1.743000000E-05
1.500000000E+01 1.233324570E+01 1.076904384E+00 1.177891232E+00 -1.009868480E-01 1.076906148E+00 1.177877030E+00 -1.009708820E-01 -1.764000000E-06 1.420200000E-05
1.500000000E+01 1.249996187E+01 1.097902155E+00 1.182622817E+00 -8.472066200E-02 1.097900564E+00 1.182611062E+00 -8.471049800E-02 1.591000000E-06 1.175500000E-05
1.500000000E+01 1.266670514E+01 1.114050296E+00 1.186668781E+00 -7.261848500E-02 1.114047335E+00 1.186658937E+00 -7.261160200E-02 2.961000000E-06 9.844000000E-06
1.500000000E+01 1.283333839E+01 1.127000589E+00 1.190191759E+00 -6.319117000E-02 1.126997227E+00 1.190183431E+00 -6.318620400E-02 3.362000000E-06 8.328000000E-06
1.500000000E+01 1.300000000E+01 1.137665674E+00 1.193378002E+00 -5.571232800E-02 1.137662335E+00 1.193370871E+00 -5.570853600E-02 3.339000000E-06 7.131000000E-06
1.524993176E+01 1.000000000E+01 1.027983904E+00 1.190528230E+00 -1.625443260E-01 1.028676955E+00 1.187039556E+00 -1.583626010E-01 -6.930510000E-04 3.488674000E-03
1.524993176E+01 1.016672606E+01 1.029691146E+00 1.190607647E+00 -1.609165010E-01 1.030183036E+00 1.188196568E+00 -1.580135320E-01 -4.918900000E-04 2.411079000E-03
1.524993176E+01 1.033324570E+01 1.032155353E+00 1.190723182E+00 -1.585678290E-01 1.032498855E+00 1.189062630E+00 -1.565637750E-01 -3.435020000E-04 1.660552000E-03
1.524993176E+01 1.049996187E+01 1.035684600E+00 1.190890570E+00 -1.552059700E-01 1.035921177E+00 1.189749605E+00 -1.538284280E-01 -2.365770000E-04 1.140965000E-03
1.524993176E+01 1.066670514E+01 1.040682181E+00 1.191131684E+00 -1.504495030E-01 1.040842807E+00 1.190348748E+00 -1.495059410E-01 -1.606260000E-04 7.829360000E-04
1.524993176E+01 1.083333839E+01 1.047643398E+00 1.191476059E+00 -1.438326610E-01 1.047750468E+00 1.190939013E+00 -1.431885450E-01 -1.070700000E-04 5.370460000E-04
1.524993176E+01 1.100000000E+01 1.057112257E+00 1.191962092E+00 -1.348498350E-01 1.057181545E+00 1.191593477E+00 -1.344119320E-01 -6.928800000E-05 3.686150000E-04
1.524993176E+01 1.116672606E+01 1.069563459E+00 1.192636663E+00 -1.230732040E-01 1.069605937E+00 1.192383196E+00 -1.227772590E-01 -4.247800000E-05 2.534670000E-04
1.524993176E+01 1.133324570E+01 1.085180001E+00 1.193551770E+00 -1.083717690E-01 1.085203237E+00 1.193376907E+00 -1.081736700E-01 -2.323600000E-05 1.748630000E-04
1.524993176E+01 1.149996187E+01 1.103553079E+00 1.194756308E+00 -9.120322900E-02 1.103562490E+00 1.194635025E+00 -9.107253500E-02 -9.411000000E-06 1.212830000E-04
