T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.242835465E+00 1.211136990E+00 3.169847500E-02 1.241851803E+00 1.210560268E+00 3.129153500E-02 9.836620000E-04 5.767220000E-04
295 1.244560305E+00 1.213521971E+00 3.103833400E-02 1.243678413E+00 1.212940740E+00 3.073767300E-02 8.818920000E-04 5.812310000E-04
300 1.246618224E+00 1.216049618E+00 3.056860600E-02 1.245797052E+00 1.215436240E+00 3.036081200E-02 8.211720000E-04 6.133780000E-04
305 1.248733544E+00 1.218273511E+00 3.046003300E-02 1.247932278E+00 1.217602259E+00 3.033001900E-02 8.012660000E-04 6.712520000E-04
310 1.250214258E+00 1.220565045E+00 2.964921300E-02 1.249394662E+00 1.219790929E+00 2.960373300E-02 8.195960000E-04 7.741160000E-04
315 1.250400820E+00 1.222384756E+00 2.801606400E-02 1.249529030E+00 1.221516658E+00 2.801237200E-02 8.717900000E-04 8.680980000E-04
320 1.248259858E+00 1.223253216E+00 2.500664200E-02 1.247313915E+00 1.222324455E+00 2.498946000E-02 9.459430000E-04 9.287610000E-04
325 1.241796989E+00 1.223753510E+00 1.804347900E-02 1.240777045E+00 1.222665459E+00 1.811158600E-02 1.019944000E-03 1.088051000E-03
330 1.228285983E+00 1.223346603E+00 4.939380000E-03 1.227231588E+00 1.222074236E+00 5.157352000E-03 1.054395000E-03 1.272367000E-03
335 1.202999134E+00 1.220836298E+00 -1.783716400E-02 1.202023140E+00 1.219378661E+00 -1.735552100E-02 9.759940000E-04 1.457637000E-03
340 1.159591548E+00 1.216765994E+00 -5.717444600E-02 1.158912791E+00 1.215119102E+00 -5.620631100E-02 6.787570000E-04 1.646892000E-03
