T d154 d184 d214 d244
d 150 180 210 240
290 1.291341219E+00 1.288673092E+00 1.286185912E+00 1.285386849E+00
295 1.293458646E+00 1.290885221E+00 1.288452042E+00 1.287731205E+00
300 1.296355991E+00 1.294013747E+00 1.291396866E+00 1.290790892E+00
305 1.299871045E+00 1.297909336E+00 1.294923000E+00 1.294420482E+00
310 1.303803641E+00 1.301838696E+00 1.298793572E+00 1.298016604E+00
315 1.307814836E+00 1.305758700E+00 1.302672637E+00 1.301608262E+00
320 1.311646630E+00 1.309429000E+00 1.306113544E+00 1.304794520E+00
325 1.314880822E+00 1.312408908E+00 1.309036511E+00 1.307119016E+00
330 1.317277894E+00 1.313999194E+00 1.310695761E+00 1.308612901E+00
335 1.318844190E+00 1.314910769E+00 1.311062682E+00 1.308507457E+00
340 1.319030071E+00 1.314233826E+00 1.309811230E+00 1.306764543E+00
