T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.213434229E+00 1.203804795E+00 9.629434000E-03 1.213425846E+00 1.203786657E+00 9.639189000E-03 8.383000000E-06 1.813800000E-05
290 1.524993176E+01 1.226981353E+00 1.209874423E+00 1.710693000E-02 1.226964258E+00 1.209846030E+00 1.711822800E-02 1.709500000E-05 2.839300000E-05
290 1.549996187E+01 1.239077563E+00 1.216386619E+00 2.269094400E-02 1.239043325E+00 1.216342794E+00 2.270053100E-02 3.423800000E-05 4.382500000E-05
290 1.574996808E+01 1.253579777E+00 1.227193794E+00 2.638598300E-02 1.253511655E+00 1.227127567E+00 2.638408800E-02 6.812200000E-05 6.622700000E-05
290 1.600000000E+01 1.268322331E+00 1.236642582E+00 3.167974900E-02 1.268187199E+00 1.236547079E+00 3.164012000E-02 1.351320000E-04 9.550300000E-05
290 1.624993176E+01 1.285017570E+00 1.242406487E+00 4.261108300E-02 1.284750713E+00 1.242269074E+00 4.248163900E-02 2.668570000E-04 1.374130000E-04
290 1.649996187E+01 1.303831816E+00 1.248684983E+00 5.514683300E-02 1.303309023E+00 1.248483946E+00 5.482507700E-02 5.227930000E-04 2.010370000E-04
290 1.674996808E+01 1.324876248E+00 1.261393991E+00 6.348225700E-02 1.323865985E+00 1.261104433E+00 6.276155200E-02 1.010263000E-03 2.895580000E-04
290 1.700000000E+01 1.350087468E+00 1.280491923E+00 6.959554500E-02 1.348184275E+00 1.280085402E+00 6.809887300E-02 1.903193000E-03 4.065210000E-04
295 1.500000000E+01 1.209812616E+00 1.202939162E+00 6.873454000E-03 1.209805526E+00 1.202922997E+00 6.882529000E-03 7.090000000E-06 1.616500000E-05
295 1.524993176E+01 1.226057286E+00 1.209476984E+00 1.658030200E-02 1.226042514E+00 1.209451701E+00 1.659081300E-02 1.477200000E-05 2.528300000E-05
295 1.549996187E+01 1.238834036E+00 1.216284220E+00 2.254981600E-02 1.238804313E+00 1.216244513E+00 2.255980000E-02 2.972300000E-05 3.970700000E-05
295 1.574996808E+01 1.253157343E+00 1.226499751E+00 2.665759200E-02 1.253097840E+00 1.226440535E+00 2.665730500E-02 5.950300000E-05 5.921600000E-05
295 1.600000000E+01 1.267529969E+00 1.236425011E+00 3.110495800E-02 1.267410667E+00 1.236337410E+00 3.107325700E-02 1.193020000E-04 8.760100000E-05
295 1.624993176E+01 1.283817608E+00 1.242523708E+00 4.129390000E-02 1.283578484E+00 1.242397624E+00 4.118086000E-02 2.391240000E-04 1.260840000E-04
295 1.649996187E+01 1.302065361E+00 1.248666828E+00 5.339853300E-02 1.301588196E+00 1.248482166E+00 5.310603000E-02 4.771650000E-04 1.846620000E-04
295 1.674996808E+01 1.322659342E+00 1.260894286E+00 6.176505600E-02 1.321717863E+00 1.260627690E+00 6.109017300E-02 9.414790000E-04 2.665960000E-04
295 1.700000000E+01 1.347718804E+00 1.279730577E+00 6.798822700E-02 1.345907686E+00 1.279356457E+00 6.655122900E-02 1.811118000E-03 3.741200000E-04
300 1.500000000E+01 1.202299195E+00 1.202176060E+00 1.231350000E-04 1.202293346E+00 1.202161615E+00 1.317310000E-04 5.849000000E-06 1.444500000E-05
300 1.524993176E+01 1.224496184E+00 1.209838320E+00 1.465786400E-02 1.224483275E+00 1.209815693E+00 1.466758200E-02 1.290900000E-05 2.262700000E-05
300 1.549996187E+01 1.238937277E+00 1.216666541E+00 2.227073600E-02 1.238911242E+00 1.216631116E+00 2.228012600E-02 2.603500000E-05 3.542500000E-05
300 1.574996808E+01 1.253522424E+00 1.226971187E+00 2.655123700E-02 1.253470424E+00 1.226917177E+00 2.655324700E-02 5.200000000E-05 5.401000000E-05
300 1.600000000E+01 1.267768416E+00 1.237087202E+00 3.068121400E-02 1.267663694E+00 1.237006969E+00 3.065672500E-02 1.047220000E-04 8.023300000E-05
300 1.624993176E+01 1.283465746E+00 1.243418449E+00 4.004729700E-02 1.283253805E+00 1.243302616E+00 3.995118900E-02 2.119410000E-04 1.158330000E-04
300 1.649996187E+01 1.301314293E+00 1.249215429E+00 5.209886400E-02 1.300884649E+00 1.249050276E+00 5.183437300E-02 4.296440000E-04 1.651530000E-04
300 1.674996808E+01 1.321417872E+00 1.261082835E+00 6.033503700E-02 1.320554543E+00 1.260844711E+00 5.970983200E-02 8.633290000E-04 2.381240000E-04
300 1.700000000E+01 1.346256036E+00 1.280165075E+00 6.609096100E-02 1.344554265E+00 1.279808451E+00 6.474581400E-02 1.701771000E-03 3.566240000E-04
305 1.500000000E+01 1.186443328E+00 1.200592319E+00 -1.414899100E-02 1.186438958E+00 1.200579207E+00 -1.414024900E-02 4.370000000E-06 1.311200000E-05
305 1.524993176E+01 1.220812052E+00 1.210434288E+00 1.037776400E-02 1.220800673E+00 1.210413422E+00 1.038725100E-02 1.137900000E-05 2.086600000E-05
305 1.549996187E+01 1.238745632E+00 1.217752923E+00 2.099270900E-02 1.238722430E+00 1.217720374E+00 2.100205600E-02 2.320200000E-05 3.254900000E-05
305 1.574996808E+01 1.254397277E+00 1.228116130E+00 2.628114700E-02 1.254351257E+00 1.228066375E+00 2.628488200E-02 4.602000000E-05 4.975500000E-05
305 1.600000000E+01 1.268559669E+00 1.237993354E+00 3.056631500E-02 1.268467479E+00 1.237920762E+00 3.054671700E-02 9.219000000E-05 7.259200000E-05
305 1.624993176E+01 1.284060758E+00 1.244773371E+00 3.928738700E-02 1.283873716E+00 1.244668794E+00 3.920492200E-02 1.870420000E-04 1.045770000E-04
305 1.649996187E+01 1.301507476E+00 1.250942833E+00 5.056464300E-02 1.301124739E+00 1.250790972E+00 5.033376700E-02 3.827370000E-04 1.518610000E-04
305 1.674996808E+01 1.321187709E+00 1.262653014E+00 5.853469500E-02 1.320407273E+00 1.262434967E+00 5.797230600E-02 7.804360000E-04 2.180470000E-04
305 1.700000000E+01 1.345862354E+00 1.281305708E+00 6.455664600E-02 1.344299406E+00 1.281002812E+00 6.329659400E-02 1.562948000E-03 3.028960000E-04
310 1.500000000E+01 1.154881966E+00 1.196396015E+00 -4.151404900E-02 1.154879931E+00 1.196383918E+00 -4.150398700E-02 2.035000000E-06 1.209700000E-05
310 1.524993176E+01 1.212333921E+00 1.210744287E+00 1.589634000E-03 1.212324002E+00 1.210724474E+00 1.599528000E-03 9.919000000E-06 1.981300000E-05
310 1.549996187E+01 1.237522293E+00 1.219169027E+00 1.835326600E-02 1.237501150E+00 1.219138302E+00 1.836284800E-02 2.114300000E-05 3.072500000E-05
310 1.574996808E+01 1.254733757E+00 1.229534429E+00 2.519932800E-02 1.254692205E+00 1.229487642E+00 2.520456300E-02 4.155200000E-05 4.678700000E-05
310 1.600000000E+01 1.270089342E+00 1.239886294E+00 3.020304800E-02 1.270007177E+00 1.239818161E+00 3.018901600E-02 8.216500000E-05 6.813300000E-05
310 1.624993176E+01 1.285478455E+00 1.246942835E+00 3.853562000E-02 1.285313023E+00 1.246844805E+00 3.846821800E-02 1.654320000E-04 9.803000000E-05
310 1.649996187E+01 1.302693242E+00 1.253402932E+00 4.929031000E-02 1.302353922E+00 1.253261577E+00 4.909234500E-02 3.393200000E-04 1.413550000E-04
310 1.674996808E+01 1.322114854E+00 1.265179073E+00 5.693578100E-02 1.321416057E+00 1.264977305E+00 5.643875200E-02 6.987970000E-04 2.017680000E-04
310 1.700000000E+01 1.346179584E+00 1.283432037E+00 6.274754700E-02 1.344755262E+00 1.283151896E+00 6.160336600E-02 1.424322000E-03 2.801410000E-04
315 1.500000000E+01 1.097244420E+00 1.185218886E+00 -8.797446600E-02 1.097246509E+00 1.185207722E+00 -8.796121300E-02 -2.089000000E-06 1.116400000E-05
315 1.524993176E+01 1.194541260E+00 1.209676236E+00 -1.513497600E-02 1.194533305E+00 1.209656866E+00 -1.512356100E-02 7.955000000E-06 1.937000000E-05
315 1.549996187E+01 1.233617601E+00 1.220336870E+00 1.328073100E-02 1.233597958E+00 1.220307115E+00 1.329084300E-02 1.964300000E-05 2.975500000E-05
315 1.574996808E+01 1.255144701E+00 1.231182960E+00 2.396174100E-02 1.255106028E+00 1.231138209E+00 2.396781900E-02 3.867300000E-05 4.475100000E-05
315 1.600000000E+01 1.271781438E+00 1.242025168E+00 2.975627000E-02 1.271706486E+00 1.241959290E+00 2.974719600E-02 7.495200000E-05 6.587800000E-05
315 1.624993176E+01 1.287573507E+00 1.249617219E+00 3.795628800E-02 1.287425224E+00 1.249523323E+00 3.790190100E-02 1.482830000E-04 9.389600000E-05
315 1.649996187E+01 1.304664960E+00 1.256087502E+00 4.857745800E-02 1.304363338E+00 1.255955875E+00 4.840746300E-02 3.016220000E-04 1.316270000E-04
315 1.674996808E+01 1.323752732E+00 1.267766297E+00 5.598643500E-02 1.323128875E+00 1.267579921E+00 5.554895400E-02 6.238570000E-04 1.863760000E-04
315 1.700000000E+01 1.347432965E+00 1.286249761E+00 6.118320400E-02 1.346147865E+00 1.285985325E+00 6.016254000E-02 1.285100000E-03 2.644360000E-04
320 1.500000000E+01 1.019132584E+00 1.158592367E+00 -1.394597830E-01 1.019125284E+00 1.158583029E+00 -1.394577450E-01 7.300000000E-06 9.338000000E-06
320 1.524993176E+01 1.160181688E+00 1.205501220E+00 -4.531953200E-02 1.160177228E+00 1.205481504E+00 -4.530427600E-02 4.460000000E-06 1.971600000E-05
