T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.213231019E+00 1.202730716E+00 1.050030300E-02 1.213222918E+00 1.202713984E+00 1.050893400E-02 8.101000000E-06 1.673200000E-05
290 1.524993176E+01 1.226774794E+00 1.208927293E+00 1.784750100E-02 1.226758320E+00 1.208900616E+00 1.785770400E-02 1.647400000E-05 2.667700000E-05
290 1.549996187E+01 1.239293656E+00 1.215652345E+00 2.364131100E-02 1.239260575E+00 1.215610477E+00 2.365009800E-02 3.308100000E-05 4.186800000E-05
290 1.574996808E+01 1.252258311E+00 1.226598377E+00 2.565993400E-02 1.252192226E+00 1.226534162E+00 2.565806400E-02 6.608500000E-05 6.421500000E-05
290 1.600000000E+01 1.268119358E+00 1.236623566E+00 3.149579200E-02 1.267987792E+00 1.236529436E+00 3.145835600E-02 1.315660000E-04 9.413000000E-05
290 1.624993176E+01 1.285008808E+00 1.242524155E+00 4.248465300E-02 1.284747914E+00 1.242387497E+00 4.236041700E-02 2.608940000E-04 1.366580000E-04
290 1.649996187E+01 1.304019760E+00 1.248646571E+00 5.537318900E-02 1.303505897E+00 1.248445900E+00 5.505999700E-02 5.138630000E-04 2.006710000E-04
290 1.674996808E+01 1.325487665E+00 1.261351244E+00 6.413642100E-02 1.324490443E+00 1.261062046E+00 6.342839700E-02 9.972220000E-04 2.891980000E-04
290 1.700000000E+01 1.349343497E+00 1.280867826E+00 6.847567100E-02 1.347454582E+00 1.280461334E+00 6.699324800E-02 1.888915000E-03 4.064920000E-04
295 1.500000000E+01 1.209672025E+00 1.201867987E+00 7.804038000E-03 1.209665098E+00 1.201853126E+00 7.811972000E-03 6.927000000E-06 1.486100000E-05
295 1.524993176E+01 1.225959272E+00 1.208573168E+00 1.738610400E-02 1.225944994E+00 1.208549509E+00 1.739548500E-02 1.427800000E-05 2.365900000E-05
295 1.549996187E+01 1.239188589E+00 1.215626404E+00 2.356218500E-02 1.239159890E+00 1.215588731E+00 2.357115900E-02 2.869900000E-05 3.767300000E-05
295 1.574996808E+01 1.252120739E+00 1.226144512E+00 2.597622700E-02 1.252063089E+00 1.226087133E+00 2.597595600E-02 5.765000000E-05 5.737900000E-05
