fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 9:41 294.3 39.4 1.000E+000 1.999E+000 2.059E-005 1.999E+004 2.719E+000 1.662E-008 1.448E-005 7.457E-002 1.447E-005 3.219E-007 2.982E-001 4.070E-002 7.888E-006 3.158E-003 
00S2 10:5 296.8 39.06 1.000E+000 1.966E+000 2.202E-005 1.839E+004 2.695E+000 1.870E-008 1.426E-005 6.916E-002 1.425E-005 2.901E-007 2.943E-001 3.750E-002 7.715E-006 4.632E-003 
00S3 10:28 299.2 38.75 1.000E+000 2.079E+000 1.793E-005 1.691E+004 2.713E+000 1.951E-008 1.492E-005 6.546E-002 1.492E-005 2.845E-007 2.914E-001 3.530E-002 8.038E-006 4.312E-003 
00S4 10:46 302.2 38.37 1.000E+000 2.091E+000 1.763E-005 1.514E+004 2.685E+000 2.239E-008 1.432E-005 5.851E-002 1.431E-005 2.398E-007 2.864E-001 3.130E-002 7.636E-006 3.664E-003 
00S5 11:8 305.1 38 1.000E+000 2.088E+000 1.965E-005 1.353E+004 2.658E+000 2.528E-008 1.457E-005 5.441E-002 1.457E-005 2.247E-007 2.834E-001 2.900E-002 7.720E-006 1.782E-003 
00S6 11:34 307.9 37.66 1.000E+000 2.144E+000 2.345E-005 1.207E+004 2.609E+000 3.056E-008 1.389E-005 4.979E-002 1.388E-005 1.935E-007 2.799E-001 2.630E-002 7.329E-006 3.998E-002 
00S7 11:58 310.3 37.36 1.000E+000 2.181E+000 1.819E-005 1.088E+004 2.634E+000 3.025E-008 1.452E-005 4.564E-002 1.451E-005 1.835E-007 2.772E-001 2.400E-002 7.616E-006 1.781E-003 
00S8 12:16 312.9 37.05 1.000E+000 2.153E+000 1.850E-005 9.687E+003 2.619E+000 3.307E-008 1.479E-005 4.237E-002 1.478E-005 1.721E-007 2.749E-001 2.220E-002 7.718E-006 4.476E-003 
00S9 12:40 315.5 36.75 1.000E+000 2.165E+000 1.868E-005 8.579E+003 2.613E+000 3.564E-008 1.462E-005 3.812E-002 1.461E-005 1.515E-007 2.719E-001 1.990E-002 7.573E-006 1.879E-003 
0S10 12:55 318.8 36.37 1.000E+000 2.211E+000 1.780E-005 7.307E+003 2.602E+000 3.930E-008 1.489E-005 3.421E-002 1.488E-005 1.370E-007 2.691E-001 1.770E-002 7.697E-006 1.573E-003 
0S11 13:19 322 36.01 1.000E+000 2.140E+000 1.883E-005 6.223E+003 2.586E+000 4.332E-008 1.412E-005 2.888E-002 1.410E-005 1.082E-007 2.657E-001 1.490E-002 7.216E-006 7.400E-002 
0S12 13:39 324.7 35.71 1.000E+000 2.101E+000 1.972E-005 5.429E+003 2.569E+000 4.728E-008 1.428E-005 2.636E-002 1.427E-005 9.929E-008 2.640E-001 1.350E-002 7.300E-006 3.455E-003 
0S13 14:2 327.5 35.4 1.000E+000 2.104E+000 2.045E-005 4.726E+003 2.545E+000 5.235E-008 1.474E-005 2.456E-002 1.473E-005 9.504E-008 2.628E-001 1.260E-002 7.482E-006 1.760E-003 
