fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:58:40 295 39.3 1.000E+000 8.600E-001 5.014E-006 2.145E+004 3.065E+000 2.692E-009 8.262E-004 
0T02 11:01:24 295 39.3 1.000E+000 8.600E-001 5.031E-006 2.012E+004 3.066E+000 2.698E-009 9.108E-004 
0T03 11:03:52 295 39.3 1.000E+000 8.600E-001 4.978E-006 2.072E+004 3.068E+000 2.692E-009 8.611E-004 
0T04 11:07:22 295.1 39.29 1.000E+000 8.600E-001 5.021E-006 2.129E+004 3.068E+000 2.715E-009 9.485E-004 
0T05 11:10:26 295 39.3 1.000E+000 8.600E-001 4.939E-006 2.102E+004 3.067E+000 2.701E-009 8.943E-004 
0T06 11:13:12 295 39.3 1.000E+000 8.600E-001 4.952E-006 2.119E+004 3.068E+000 2.700E-009 8.593E-004 
0T07 11:15:40 295 39.3 1.000E+000 8.600E-001 5.029E-006 2.113E+004 3.067E+000 2.706E-009 9.286E-004 
0T08 11:18:50 295 39.3 1.000E+000 8.600E-001 5.063E-006 2.064E+004 3.065E+000 2.719E-009 8.312E-004 
0T09 11:21:34 295 39.3 1.000E+000 8.600E-001 5.000E-006 2.146E+004 3.066E+000 2.714E-009 8.982E-004 
0T10 11:26:10 294.9 39.32 1.000E+000 8.600E-001 4.872E-006 2.140E+004 3.067E+000 2.694E-009 8.738E-004 
0T11 11:28:36 295.1 39.29 1.000E+000 8.600E-001 5.067E-006 2.121E+004 3.067E+000 2.735E-009 8.573E-004 
0T12 11:31:32 295 39.3 1.000E+000 8.600E-001 4.961E-006 2.143E+004 3.069E+000 2.710E-009 9.276E-004 
0T13 11:34:00 295 39.3 1.000E+000 8.600E-001 5.031E-006 2.149E+004 3.066E+000 2.722E-009 8.337E-004 
0T14 11:37:32 295.1 39.29 1.000E+000 8.600E-001 5.084E-006 2.068E+004 3.064E+000 2.749E-009 8.871E-004 
0T15 11:39:48 295 39.3 1.000E+000 8.600E-001 4.982E-006 2.148E+004 3.066E+000 2.723E-009 9.270E-004 
0T16 11:43:40 295.1 39.29 1.000E+000 8.600E-001 5.049E-006 2.151E+004 3.066E+000 2.747E-009 8.642E-004 
0T17 11:46:30 295.1 39.29 1.000E+000 8.600E-001 5.085E-006 2.153E+004 3.065E+000 2.749E-009 8.748E-004 
0T18 11:49:10 294.9 39.32 1.000E+000 8.600E-001 4.949E-006 2.038E+004 3.065E+000 2.718E-009 8.912E-004 
0T19 11:52:42 294.9 39.32 1.000E+000 8.600E-001 4.922E-006 2.170E+004 3.068E+000 2.705E-009 2.725E-003 
0T20 11:55:20 295 39.3 1.000E+000 8.600E-001 4.968E-006 2.268E+004 3.069E+000 2.722E-009 8.853E-004 
0T21 11:57:48 295 39.3 1.000E+000 8.600E-001 5.033E-006 2.143E+004 3.065E+000 2.740E-009 8.221E-004 
0T22 12:02:54 295.1 39.29 1.000E+000 8.600E-001 5.088E-006 2.222E+004 3.066E+000 2.758E-009 8.870E-004 
0T23 12:07:34 295 39.3 1.000E+000 8.600E-001 4.973E-006 2.245E+004 3.067E+000 2.736E-009 8.920E-004 
0T24 12:13:14 295.1 39.29 1.000E+000 8.600E-001 5.087E-006 2.153E+004 3.063E+000 2.782E-009 8.583E-004 
0T25 12:17:46 295.1 39.29 1.000E+000 8.600E-001 5.135E-006 2.203E+004 3.065E+000 2.772E-009 8.433E-004 
0T26 12:22:28 295.1 39.29 1.000E+000 8.600E-001 5.136E-006 2.197E+004 3.063E+000 2.778E-009 8.442E-004 
0T27 12:27:42 295 39.3 1.000E+000 8.600E-001 5.049E-006 2.180E+004 3.065E+000 2.757E-009 8.336E-004 
0T28 12:32:32 295.1 39.29 1.000E+000 8.600E-001 5.009E-006 2.151E+004 3.065E+000 2.771E-009 8.797E-004 
0T29 12:37:42 295 39.3 1.000E+000 8.600E-001 5.038E-006 2.288E+004 3.068E+000 2.748E-009 8.830E-004 
0T30 12:43:34 295 39.3 1.000E+000 8.600E-001 5.076E-006 2.106E+004 3.061E+000 2.781E-009 8.737E-004 
0T31 12:47:32 294.9 39.32 1.000E+000 8.600E-001 4.975E-006 2.201E+004 3.064E+000 2.746E-009 8.911E-004 
0T32 12:52:34 295 39.3 1.000E+000 8.600E-001 5.076E-006 2.163E+004 3.061E+000 2.783E-009 8.527E-004 
0T33 12:57:54 295 39.3 1.000E+000 8.600E-001 5.042E-006 2.349E+004 3.067E+000 2.758E-009 9.097E-004 
0T34 13:02:08 295.1 39.29 1.000E+000 8.600E-001 5.169E-006 2.175E+004 3.061E+000 2.807E-009 8.769E-004 
0T35 13:07:44 295 39.3 1.000E+000 8.600E-001 5.027E-006 2.196E+004 3.064E+000 2.777E-009 8.463E-004 
0T36 13:12:16 295 39.3 1.000E+000 8.600E-001 5.067E-006 2.297E+004 3.065E+000 2.770E-009 8.727E-004 
0T37 13:17:50 295 39.3 1.000E+000 8.600E-001 5.065E-006 2.256E+004 3.065E+000 2.782E-009 8.470E-004 
0T38 13:23:58 295 39.3 1.000E+000 8.600E-001 4.983E-006 2.334E+004 3.067E+000 2.770E-009 8.620E-004 
0T39 13:27:14 295 39.3 1.000E+000 8.600E-001 5.006E-006 2.190E+004 3.065E+000 2.781E-009 8.932E-004 
0T40 13:32:48 295 39.3 1.000E+000 8.600E-001 5.115E-006 2.085E+004 3.058E+000 2.813E-009 8.896E-004 
0T41 13:38:36 295 39.3 1.000E+000 8.600E-001 4.995E-006 2.231E+004 3.063E+000 2.789E-009 8.237E-004 
0T42 13:42:16 294.9 39.32 1.000E+000 8.600E-001 4.950E-006 2.323E+004 3.066E+000 2.759E-009 9.035E-004 
0T43 13:47:50 295 39.3 1.000E+000 8.600E-001 5.002E-006 2.260E+004 3.065E+000 2.785E-009 8.835E-004 
0T45 13:52:22 295 39.3 1.000E+000 8.600E-001 5.027E-006 2.270E+004 3.065E+000 2.786E-009 8.820E-004 
0T46 13:56:56 294.9 39.32 1.000E+000 8.600E-001 4.967E-006 2.274E+004 3.067E+000 2.761E-009 8.642E-004 
0T47 14:08:22 295 39.3 1.000E+000 8.600E-001 5.048E-006 2.282E+004 3.064E+000 2.800E-009 8.655E-004 
0T48 14:17:50 294.9 39.32 1.000E+000 8.600E-001 4.944E-006 2.306E+004 3.065E+000 2.778E-009 8.934E-004 
0T49 14:28:24 295 39.3 1.000E+000 8.600E-001 5.070E-006 2.213E+004 3.060E+000 2.820E-009 8.454E-004 
0T50 14:39:06 295 39.3 1.000E+000 8.600E-001 5.089E-006 2.375E+004 3.064E+000 2.813E-009 8.692E-004 
0T51 14:49:22 295 39.3 1.000E+000 8.600E-001 5.039E-006 2.239E+004 3.061E+000 2.823E-009 8.105E-004 
