T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 4.489940E-1 3.513467E-1 7.802270E+1 2.461660E+1 3.757130E-1 3.275981E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.300E-4 3.162E+16
315 002_315 36.807 4.484110E-1 3.486245E-1 7.800510E+1 2.438870E+1 3.751660E-1 3.250381E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.300E-4 3.162E+16
315 003_315 36.807 4.476080E-1 3.448483E-1 7.797990E+1 2.407350E+1 3.744240E-1 3.214739E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.300E-4 3.162E+16
315 004_315 36.807 4.465270E-1 3.397261E-1 7.794430E+1 2.364780E+1 3.734280E-1 3.166315E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.300E-4 3.162E+16
315 005_315 36.807 4.451130E-1 3.329769E-1 7.789480E+1 2.309000E+1 3.721000E-1 3.102654E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.300E-4 3.162E+16
315 006_315 36.807 4.433250E-1 3.243965E-1 7.782820E+1 2.238550E+1 3.704200E-1 3.021626E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.300E-4 3.162E+16
315 007_315 36.807 4.411430E-1 3.139281E-1 7.774200E+1 2.153260E+1 3.683500E-1 2.922842E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.300E-4 3.162E+16
315 008_315 36.807 4.384910E-1 3.016959E-1 7.764930E+1 2.054460E+1 3.658690E-1 2.807643E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.300E-4 3.162E+16
315 009_315 36.807 4.354230E-1 2.879640E-1 7.754310E+1 1.944570E+1 3.630370E-1 2.678192E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.300E-4 3.162E+16
315 010_315 36.807 4.320290E-1 2.730318E-1 7.740920E+1 1.826200E+1 3.598340E-1 2.537559E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.300E-4 3.162E+16
