N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 330 1.500E-4 1.009675135E+00 1.011738568E+00
1.468000E+10 3.162E+15 330 1.500E-4 1.010241991E+00 1.011741457E+00
2.154000E+10 3.162E+15 330 1.500E-4 1.010674612E+00 1.011745789E+00
3.162000E+10 3.162E+15 330 1.500E-4 1.010996494E+00 1.011752338E+00
4.642000E+10 3.162E+15 330 1.500E-4 1.011233415E+00 1.011762355E+00
6.813000E+10 3.162E+15 330 1.500E-4 1.011409546E+00 1.011777901E+00
1.000000E+11 3.162E+15 330 1.500E-4 1.011546411E+00 1.011802462E+00
1.468000E+11 3.162E+15 330 1.500E-4 1.011663851E+00 1.011842033E+00
2.154000E+11 3.162E+15 330 1.500E-4 1.015783433E+00 1.015689503E+00
3.162000E+11 3.162E+15 330 1.500E-4 1.030040531E+00 1.029985591E+00
4.642000E+11 3.162E+15 330 1.500E-4 1.048505172E+00 1.048477457E+00
6.813000E+11 3.162E+15 330 1.500E-4 1.071083597E+00 1.071074830E+00
1.000000E+12 3.162E+15 330 1.500E-4 1.096761001E+00 1.096765000E+00
1.468000E+12 3.162E+15 330 1.500E-4 1.123272661E+00 1.123284548E+00
2.154000E+12 3.162E+15 330 1.500E-4 1.147956867E+00 1.147972685E+00
3.162000E+12 3.162E+15 330 1.500E-4 1.168744333E+00 1.168761070E+00
4.642000E+12 3.162E+15 330 1.500E-4 1.185201493E+00 1.185213399E+00
6.813000E+12 3.162E+15 330 1.500E-4 1.197622121E+00 1.197632650E+00
1.000000E+13 3.162E+15 330 1.500E-4 1.207389140E+00 1.207398556E+00
