fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 14:34:54 297 39.04 1.000E+000 7.600E-001 2.152E-006 3.282E+003 3.044E+000 5.903E-009 1.689E-003 
0002 14:37:14 297 39.04 1.000E+000 7.600E-001 2.241E-006 3.192E+003 3.027E+000 6.041E-009 1.691E-003 
0003 14:39:26 297 39.04 1.000E+000 7.600E-001 2.245E-006 3.215E+003 3.019E+000 6.059E-009 1.745E-003 
0004 14:46:36 297.1 39.02 1.000E+000 7.600E-001 2.290E-006 3.241E+003 3.026E+000 6.054E-009 2.700E-003 
0005 14:52:40 297 39.04 1.000E+000 7.600E-001 2.178E-006 3.313E+003 3.050E+000 5.827E-009 1.720E-003 
0006 14:57:38 297 39.04 1.000E+000 7.600E-001 2.183E-006 3.322E+003 3.048E+000 5.816E-009 1.758E-003 
0007 15:34:06 297 39.04 1.000E+000 7.600E-001 2.206E-006 3.313E+003 3.050E+000 5.839E-009 1.707E-003 
0008 15:36:52 297 39.04 1.000E+000 7.600E-001 2.207E-006 3.265E+003 3.041E+000 5.931E-009 1.639E-003 
0009 15:39:48 297 39.04 1.000E+000 7.600E-001 2.247E-006 3.208E+003 3.032E+000 6.010E-009 1.634E-003 
0010 15:42:30 297 39.04 1.000E+000 7.600E-001 2.247E-006 3.227E+003 3.033E+000 6.004E-009 1.661E-003 
0011 15:45:20 297 39.04 1.000E+000 7.600E-001 2.224E-006 3.268E+003 3.042E+000 5.901E-009 1.621E-003 
0012 15:48:44 297 39.04 1.000E+000 7.600E-001 2.236E-006 3.292E+003 3.039E+000 5.905E-009 1.614E-003 
0013 15:50:50 297 39.04 1.000E+000 7.600E-001 2.200E-006 3.339E+003 3.052E+000 5.788E-009 1.665E-003 
