Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.182920164E+00 1.198007261E+00 -1.508709700E-02 1.181798095E+00 1.194511757E+00 -1.271366200E-02 1.122069000E-03 3.495504000E-03
1.468000E+10 1.183038731E+00 1.198018668E+00 -1.497993700E-02 1.182265219E+00 1.195538859E+00 -1.327364000E-02 7.735120000E-04 2.479809000E-03
2.154000E+10 1.183211450E+00 1.198035371E+00 -1.482392100E-02 1.182679592E+00 1.196295167E+00 -1.361557500E-02 5.318580000E-04 1.740204000E-03
3.162000E+10 1.183462186E+00 1.198059840E+00 -1.459765400E-02 1.183097020E+00 1.196848285E+00 -1.375126500E-02 3.651660000E-04 1.211555000E-03
4.642000E+10 1.183824391E+00 1.198095677E+00 -1.427128600E-02 1.183573755E+00 1.197256741E+00 -1.368298600E-02 2.506360000E-04 8.389360000E-04
6.813000E+10 1.184343828E+00 1.198148122E+00 -1.380429400E-02 1.184171674E+00 1.197569168E+00 -1.339749400E-02 1.721540000E-04 5.789540000E-04
1.000000E+11 1.185081013E+00 1.198224783E+00 -1.314377000E-02 1.184962526E+00 1.197825906E+00 -1.286338000E-02 1.184870000E-04 3.988770000E-04
1.468000E+11 1.186111765E+00 1.198336648E+00 -1.222488300E-02 1.186029913E+00 1.198061859E+00 -1.203194600E-02 8.185200000E-05 2.747890000E-04
2.154000E+11 1.187523171E+00 1.198499439E+00 -1.097626800E-02 1.187466295E+00 1.198309857E+00 -1.084356200E-02 5.687600000E-05 1.895820000E-04
3.162000E+11 1.189401049E+00 1.198735437E+00 -9.334388000E-03 1.189361157E+00 1.198604220E+00 -9.243063000E-03 3.989200000E-05 1.312170000E-04
4.642000E+11 1.191805649E+00 1.199075707E+00 -7.270058000E-03 1.191777287E+00 1.198984407E+00 -7.207120000E-03 2.836200000E-05 9.130000000E-05
6.813000E+11 1.194738339E+00 1.199562613E+00 -4.824274000E-03 1.194717789E+00 1.199498575E+00 -4.780786000E-03 2.055000000E-05 6.403800000E-05
1.000000E+12 1.198114853E+00 1.200266624E+00 -2.151771000E-03 1.198099598E+00 1.200220721E+00 -2.121123000E-03 1.525500000E-05 4.590300000E-05
1.468000E+12 1.201773030E+00 1.201224480E+00 5.485500000E-04 1.201761372E+00 1.201191485E+00 5.698870000E-04 1.165800000E-05 3.299500000E-05
2.154000E+12 1.205531727E+00 1.202536577E+00 2.995150000E-03 1.205522550E+00 1.202512397E+00 3.010153000E-03 9.177000000E-06 2.418000000E-05
3.162000E+12 1.209272060E+00 1.204291632E+00 4.980428000E-03 1.209264632E+00 1.204273479E+00 4.991153000E-03 7.428000000E-06 1.815300000E-05
4.642000E+12 1.212975880E+00 1.206576426E+00 6.399454000E-03 1.212969715E+00 1.206562401E+00 6.407314000E-03 6.165000000E-06 1.402500000E-05
6.813000E+12 1.216691112E+00 1.209438206E+00 7.252906000E-03 1.216685898E+00 1.209427074E+00 7.258824000E-03 5.214000000E-06 1.113200000E-05
1.000000E+13 1.220466062E+00 1.212888048E+00 7.578014000E-03 1.220461600E+00 1.212878963E+00 7.582637000E-03 4.462000000E-06 9.085000000E-06
