N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.199384682E+00 1.190088786E+00 1.169247653E+00 1.126245911E+00 1.047130525E+00 1.015504484E+00 1.016954590E+00 1.020732112E+00 1.027699930E+00 1.038891359E+00 1.055267880E+00
1.600000000E+01 1.251503714E+00 1.252347806E+00 1.253975456E+00 1.255740464E+00 1.257661120E+00 1.258921635E+00 1.258827504E+00 1.256074777E+00 1.248654926E+00 1.233149226E+00 1.204543506E+00
1.700000000E+01 1.316670997E+00 1.316154938E+00 1.316867393E+00 1.318816603E+00 1.321438491E+00 1.324795106E+00 1.328728095E+00 1.332854675E+00 1.336508885E+00 1.340439697E+00 1.343707609E+00
1.549996187E+01 1.226431038E+00 1.226943923E+00 1.226887819E+00 1.224952981E+00 1.219151772E+00 1.205580054E+00 1.177900539E+00 1.126822554E+00 1.042528960E+00 1.010769793E+00 1.011585450E+00
1.649996187E+01 1.280373291E+00 1.280539396E+00 1.281740783E+00 1.283754915E+00 1.286471336E+00 1.289558375E+00 1.293016591E+00 1.295934615E+00 1.298184770E+00 1.299277810E+00 1.298489863E+00
1.674996808E+01 1.296948543E+00 1.296673830E+00 1.297547250E+00 1.299445085E+00 1.302321825E+00 1.305580166E+00 1.309450643E+00 1.313101990E+00 1.316561363E+00 1.319459275E+00 1.321401329E+00
1.624993176E+01 1.265203823E+00 1.265842556E+00 1.267204689E+00 1.269248285E+00 1.271717850E+00 1.274318347E+00 1.276682810E+00 1.278001780E+00 1.277651032E+00 1.274484162E+00 1.266568270E+00
1.574996808E+01 1.239161458E+00 1.240075159E+00 1.241325173E+00 1.242390868E+00 1.241829666E+00 1.239552673E+00 1.232829304E+00 1.217937668E+00 1.189021887E+00 1.136482566E+00 1.055649598E+00
1.524993176E+01 1.215081714E+00 1.213390722E+00 1.208617099E+00 1.197069602E+00 1.172171987E+00 1.123688703E+00 1.039630710E+00 1.012926023E+00 1.014087004E+00 1.016970627E+00 1.022167195E+00
