N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.196709971E+00 1.186428321E+00 1.166070970E+00 1.124136362E+00 1.046950522E+00 1.013228494E+00 1.014406861E+00 1.017557919E+00 1.023458220E+00 1.033138429E+00 1.047687385E+00
1.600000000E+01 1.247190918E+00 1.248546593E+00 1.250423911E+00 1.252611752E+00 1.254523328E+00 1.255685564E+00 1.255414681E+00 1.252312083E+00 1.244674302E+00 1.229263785E+00 1.201394285E+00
1.700000000E+01 1.314213008E+00 1.313781423E+00 1.314433334E+00 1.316234922E+00 1.318751495E+00 1.322122179E+00 1.326027479E+00 1.330097023E+00 1.334374939E+00 1.338119845E+00 1.341243938E+00
1.549996187E+01 1.224176929E+00 1.224856091E+00 1.224915965E+00 1.223098306E+00 1.217445321E+00 1.204053885E+00 1.176892813E+00 1.127293862E+00 1.045618678E+00 1.009283275E+00 1.009931812E+00
1.649996187E+01 1.277709814E+00 1.278205230E+00 1.279665732E+00 1.281887680E+00 1.284594658E+00 1.287671073E+00 1.290784411E+00 1.293342073E+00 1.295234497E+00 1.295834752E+00 1.294580818E+00
1.674996808E+01 1.295106111E+00 1.295134882E+00 1.296251649E+00 1.298324595E+00 1.301127679E+00 1.304145519E+00 1.307706582E+00 1.311177012E+00 1.314450543E+00 1.317183376E+00 1.318767542E+00
1.624993176E+01 1.261935947E+00 1.263049974E+00 1.264856545E+00 1.267187732E+00 1.269718467E+00 1.271706720E+00 1.273721118E+00 1.274731463E+00 1.273859538E+00 1.270306651E+00 1.260635317E+00
1.574996808E+01 1.235436959E+00 1.236706140E+00 1.238187276E+00 1.239392185E+00 1.239552684E+00 1.237162782E+00 1.230315741E+00 1.215366976E+00 1.187169698E+00 1.137912907E+00 1.059960205E+00
1.524993176E+01 1.212457222E+00 1.210967334E+00 1.206326630E+00 1.194966718E+00 1.170634961E+00 1.123466981E+00 1.041199305E+00 1.011081379E+00 1.012016610E+00 1.014402231E+00 1.018756450E+00
