N x
1.5736570E+0 8.9548058E+20
1.5563401E+0 9.7159356E+20
1.5415852E+0 1.1449739E+21
1.5288598E+0 1.0545616E+21
1.5114344E+0 1.0578308E+21
1.4985479E+0 1.3337359E+21
1.4871620E+0 1.4182438E+21
1.4755336E+0 1.0416038E+21
1.4554912E+0 9.5719537E+20
1.4407585E+0 1.1378795E+21
1.4258835E+0 1.1364769E+21
1.4108044E+0 1.2099070E+21
1.3974661E+0 1.2060584E+21
1.3819844E+0 1.0824505E+21
1.3650027E+0 1.2172472E+21
1.3528239E+0 1.2273113E+21
1.3357162E+0 1.0447545E+21
1.3180354E+0 9.9331142E+20
1.2986188E+0 1.0419107E+21
1.2822046E+0 1.3765771E+21
1.2711777E+0 1.1640249E+21
1.2492614E+0 1.0774308E+21
1.2352310E+0 1.2051901E+21
1.2165969E+0 1.1032125E+21
1.1990847E+0 1.0659855E+21
1.1785769E+0 1.1291061E+21
1.1626824E+0 1.1198654E+21
1.1412100E+0 1.0371758E+21
1.1217113E+0 1.2376176E+21
1.1063112E+0 1.1449291E+21
1.0832593E+0 1.0669666E+21
1.0643983E+0 1.1845670E+21
1.0447499E+0 1.1731969E+21
1.0247932E+0 1.0979385E+21
1.0015428E+0 1.0579638E+21
9.7900264E-1 1.0981851E+21
9.5639618E-1 1.1502109E+21
9.3490639E-1 1.1086196E+21
9.0946754E-1 1.0878531E+21
8.8589841E-1 1.1642154E+21
8.6240954E-1 1.1819259E+21
