T nFsrh nFBsrh dnsrh nF nFB dn
290 1.196706535E+00 1.15005053E+00 4.665600500E-02 1.196697940E+00 1.15005053E+00 4.664741000E-02
295 1.194394527E+00 1.156546644E+00 3.784788300E-02 1.194287333E+00 1.156537738E+00 3.774959500E-02
300 1.202638747E+00 1.163691527E+00 3.894722000E-02 1.202615125E+00 1.163679899E+00 3.893522600E-02
305 1.200622376E+00 1.171355327E+00 2.926704900E-02 1.200606144E+00 1.171340513E+00 2.926563100E-02
310 1.208671097E+00 1.178540384E+00 3.013071300E-02 1.208647973E+00 1.178520902E+00 3.012707100E-02
315 1.216522996E+00 1.179265824E+00 3.725717200E-02 1.216493682E+00 1.179071744E+00 3.742193800E-02
320 1.214421416E+00 1.182518086E+00 3.190333000E-02 1.214390971E+00 1.182490024E+00 3.190094700E-02
325 1.216791952E+00 1.189387736E+00 2.740421600E-02 1.216757564E+00 1.189351517E+00 2.740604700E-02
330 1.223843737E+00 1.195991027E+00 2.785271000E-02 1.223798341E+00 1.195945446E+00 2.785289500E-02
335 1.225992530E+00 1.198032422E+00 2.796010800E-02 1.225938543E+00 1.197940779E+00 2.799776400E-02
340 1.230835344E+00 1.200746206E+00 3.008913800E-02 1.230769428E+00 1.200693001E+00 3.007642700E-02
