T nFsrh nFBsrh dnsrh nF nFB dn
290 1.157399930E+00 1.13463223E+00 2.276770000E-02 1.157398730E+00 1.13463223E+00 2.276650000E-02
295 1.162924930E+00 1.139790629E+00 2.313430100E-02 1.162923106E+00 1.139788365E+00 2.313474100E-02
300 1.168112578E+00 1.145990590E+00 2.212198800E-02 1.168109475E+00 1.145987580E+00 2.212189500E-02
305 1.172138671E+00 1.151686480E+00 2.045219100E-02 1.172134619E+00 1.151682496E+00 2.045212300E-02
310 1.165858228E+00 1.156730723E+00 9.127505000E-03 1.165848284E+00 1.156725383E+00 9.122901000E-03
315 1.145118207E+00 1.160729542E+00 -1.561133500E-02 1.145107007E+00 1.160722199E+00 -1.561519200E-02
320 1.132298050E+00 1.150155267E+00 -1.785721700E-02 1.132293815E+00 1.150130248E+00 -1.783643300E-02
325 1.111919705E+00 1.131799097E+00 -1.987939200E-02 1.111898889E+00 1.131791226E+00 -1.989233700E-02
330 1.087288002E+00 1.115533319E+00 -2.824531700E-02 1.087276417E+00 1.115507364E+00 -2.823094700E-02
335 1.013663194E+00 1.086261076E+00 -7.259788200E-02 1.013657273E+00 1.086237826E+00 -7.258055300E-02
340 1.012696087E+00 1.056655191E+00 -4.395910400E-02 1.012690691E+00 1.056613652E+00 -4.392296100E-02
