T nFsrh nFBsrh dnsrh nF nFB dn
290 1.177087258E+00 1.1442027E+00 3.288455800E-02 1.177083239E+00 1.14457608E+00 3.250715900E-02
295 1.178978088E+00 1.149782092E+00 2.919599600E-02 1.178766746E+00 1.149777614E+00 2.898913200E-02
300 1.181691156E+00 1.156431568E+00 2.525958800E-02 1.181684866E+00 1.156425698E+00 2.525916800E-02
305 1.188609065E+00 1.162823067E+00 2.578599800E-02 1.188600998E+00 1.162815480E+00 2.578551800E-02
310 1.194973890E+00 1.168968283E+00 2.600560700E-02 1.194963806E+00 1.168958496E+00 2.600531000E-02
315 1.191765905E+00 1.173507678E+00 1.825822700E-02 1.191753883E+00 1.173424468E+00 1.832941500E-02
320 1.196904575E+00 1.171740001E+00 2.516457400E-02 1.196889429E+00 1.171725124E+00 2.516430500E-02
325 1.200030737E+00 1.177129812E+00 2.290092500E-02 1.199975832E+00 1.177110712E+00 2.286512000E-02
330 1.184128305E+00 1.181228515E+00 2.899790000E-03 1.184109629E+00 1.181203679E+00 2.905950000E-03
335 1.175326639E+00 1.180641225E+00 -5.314586000E-03 1.175247613E+00 1.180570847E+00 -5.323234000E-03
340 1.156593249E+00 1.162497808E+00 -5.904559000E-03 1.156524048E+00 1.162427662E+00 -5.903614000E-03
