N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 300 3.300E-4 3.660351E+1 1.842750E+1 6.078550E-1 8.282160E+1
1.468000E+10 5.623E+16 300 3.300E-4 3.656585E+1 1.840560E+1 6.077710E-1 8.281960E+1
2.154000E+10 5.623E+16 300 3.300E-4 3.651159E+1 1.837400E+1 6.076510E-1 8.281690E+1
3.162000E+10 5.623E+16 300 3.300E-4 3.643406E+1 1.832890E+1 6.074790E-1 8.281290E+1
4.642000E+10 5.623E+16 300 3.300E-4 3.632457E+1 1.826530E+1 6.072350E-1 8.280730E+1
6.813000E+10 5.623E+16 300 3.300E-4 3.617248E+1 1.817680E+1 6.068930E-1 8.279950E+1
1.000000E+11 5.623E+16 300 3.300E-4 3.596579E+1 1.805670E+1 6.064250E-1 8.278880E+1
1.468000E+11 5.623E+16 300 3.300E-4 3.569294E+1 1.789800E+1 6.057980E-1 8.277430E+1
2.154000E+11 5.623E+16 300 3.300E-4 3.534547E+1 1.769590E+1 6.049860E-1 8.275500E+1
3.162000E+11 5.623E+16 300 3.300E-4 3.492104E+1 1.744160E+1 6.039720E-1 8.269540E+1
4.642000E+11 5.623E+16 300 3.300E-4 3.442488E+1 1.715270E+1 6.027520E-1 8.266500E+1
6.813000E+11 5.623E+16 300 3.300E-4 3.386782E+1 1.682820E+1 6.013280E-1 8.263010E+1
1.000000E+12 5.623E+16 300 3.300E-4 3.326165E+1 1.647430E+1 5.996820E-1 8.259290E+1
1.468000E+12 5.623E+16 300 3.300E-4 3.261446E+1 1.609540E+1 5.977500E-1 8.256020E+1
2.154000E+12 5.623E+16 300 3.300E-4 3.192922E+1 1.569250E+1 5.956060E-1 8.251700E+1
3.162000E+12 5.623E+16 300 3.300E-4 3.120543E+1 1.525850E+1 5.932340E-1 8.242440E+1
4.642000E+12 5.623E+16 300 3.300E-4 3.044150E+1 1.480720E+1 5.906130E-1 8.235770E+1
6.813000E+12 5.623E+16 300 3.300E-4 2.963623E+1 1.433210E+1 5.876040E-1 8.230020E+1
1.000000E+13 5.623E+16 300 3.300E-4 2.878922E+1 1.383260E+1 5.843260E-1 8.222760E+1
1.468000E+13 5.623E+16 300 3.300E-4 2.790099E+1 1.330380E+1 5.808030E-1 8.209690E+1
2.154000E+13 5.623E+16 300 3.300E-4 2.697302E+1 1.276120E+1 5.768680E-1 8.201370E+1
3.162000E+13 5.623E+16 300 3.300E-4 2.600779E+1 1.219400E+1 5.726950E-1 8.186900E+1
4.642000E+13 5.623E+16 300 3.300E-4 2.500881E+1 1.161710E+1 5.682120E-1 8.175100E+1
6.813000E+13 5.623E+16 300 3.300E-4 2.398062E+1 1.102850E+1 5.634250E-1 8.162470E+1
1.000000E+14 5.623E+16 300 3.300E-4 2.292875E+1 1.042650E+1 5.583930E-1 8.143630E+1
