N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 300 2.100E-4 1.261393819E+00 1.298058269E+00
1.468000E+10 5.623E+16 300 2.100E-4 1.266875576E+00 1.298080935E+00
2.154000E+10 5.623E+16 300 2.100E-4 1.270767450E+00 1.298113664E+00
3.162000E+10 5.623E+16 300 2.100E-4 1.273509373E+00 1.298160677E+00
4.642000E+10 5.623E+16 300 2.100E-4 1.275440252E+00 1.298227614E+00
6.813000E+10 5.623E+16 300 2.100E-4 1.276908434E+00 1.298321679E+00
1.000000E+11 5.623E+16 300 2.100E-4 1.289394560E+00 1.298451480E+00
1.468000E+11 5.623E+16 300 2.100E-4 1.290221116E+00 1.298626119E+00
2.154000E+11 5.623E+16 300 2.100E-4 1.297833505E+00 1.298853303E+00
3.162000E+11 5.623E+16 300 2.100E-4 1.298549443E+00 1.299136303E+00
4.642000E+11 5.623E+16 300 2.100E-4 1.299092651E+00 1.299470631E+00
6.813000E+11 5.623E+16 300 2.100E-4 1.299601230E+00 1.311974953E+00
1.000000E+12 5.623E+16 300 2.100E-4 1.312586009E+00 1.312753384E+00
1.468000E+12 5.623E+16 300 2.100E-4 1.318402585E+00 1.318512930E+00
2.154000E+12 5.623E+16 300 2.100E-4 1.318947839E+00 1.319017627E+00
3.162000E+12 5.623E+16 300 2.100E-4 1.331295922E+00 1.332216869E+00
4.642000E+12 5.623E+16 300 2.100E-4 1.332498807E+00 1.332530227E+00
6.813000E+12 5.623E+16 300 2.100E-4 1.332798655E+00 1.332818292E+00
1.000000E+13 5.623E+16 300 2.100E-4 1.346095819E+00 1.347720957E+00
