N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 340 2.100E-4 1.010496275E+00 1.012259234E+00
1.468000E+10 3.162E+15 340 2.100E-4 1.010963603E+00 1.012227587E+00
2.154000E+10 3.162E+15 340 2.100E-4 1.011289566E+00 1.012182006E+00
3.162000E+10 3.162E+15 340 2.100E-4 1.011494051E+00 1.012116939E+00
4.642000E+10 3.162E+15 340 2.100E-4 1.011594231E+00 1.012025265E+00
6.813000E+10 3.162E+15 340 2.100E-4 1.011602202E+00 1.011898581E+00
1.000000E+11 3.162E+15 340 2.100E-4 1.011525622E+00 1.011728479E+00
1.468000E+11 3.162E+15 340 2.100E-4 1.011371268E+00 1.011509725E+00
2.154000E+11 3.162E+15 340 2.100E-4 1.011151966E+00 1.011246441E+00
3.162000E+11 3.162E+15 340 2.100E-4 1.010897001E+00 1.010961730E+00
4.642000E+11 3.162E+15 340 2.100E-4 1.010663718E+00 1.010708688E+00
6.813000E+11 3.162E+15 340 2.100E-4 1.010544304E+00 1.010576231E+00
1.000000E+12 3.162E+15 340 2.100E-4 1.010656550E+00 1.010680106E+00
1.468000E+12 3.162E+15 340 2.100E-4 1.011117789E+00 1.011136173E+00
2.154000E+12 3.162E+15 340 2.100E-4 1.012025105E+00 1.012040234E+00
3.162000E+12 3.162E+15 340 2.100E-4 1.022999368E+00 1.023003148E+00
4.642000E+12 3.162E+15 340 2.100E-4 1.049856681E+00 1.049867787E+00
6.813000E+12 3.162E+15 340 2.100E-4 1.072951425E+00 1.072965081E+00
1.000000E+13 3.162E+15 340 2.100E-4 1.091901582E+00 1.091916301E+00
