Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.330830888E+00 1.235151644E+00 9.567924400E-02 1.248119084E+00 1.183936147E+00 6.418293700E-02 8.271180400E-02 5.121549700E-02
1.468000E+10 1.330909402E+00 1.236318508E+00 9.459089400E-02 1.268101155E+00 1.197152448E+00 7.094870700E-02 6.280824700E-02 3.916606000E-02
2.154000E+10 1.331023829E+00 1.237902259E+00 9.312157000E-02 1.283854543E+00 1.210077154E+00 7.377738900E-02 4.716928600E-02 2.782510500E-02
3.162000E+10 1.331190003E+00 1.240041293E+00 9.114871000E-02 1.295991413E+00 1.220784159E+00 7.520725400E-02 3.519859000E-02 1.925713400E-02
4.642000E+10 1.331430245E+00 1.242862253E+00 8.856799200E-02 1.305270644E+00 1.229693911E+00 7.557673300E-02 2.615960100E-02 1.316834200E-02
6.813000E+10 1.331775219E+00 1.246392408E+00 8.538281100E-02 1.312408908E+00 1.237614352E+00 7.479455600E-02 1.936631100E-02 8.778056000E-03
1.000000E+11 1.332266023E+00 1.250648871E+00 8.161715200E-02 1.317999743E+00 1.244832078E+00 7.316766500E-02 1.426628000E-02 5.816793000E-03
1.468000E+11 1.332955363E+00 1.255467128E+00 7.748823500E-02 1.322507198E+00 1.251709486E+00 7.079771200E-02 1.044816500E-02 3.757642000E-03
2.154000E+11 1.333907171E+00 1.260664399E+00 7.324277200E-02 1.326295498E+00 1.258161335E+00 6.813416300E-02 7.611673000E-03 2.503064000E-03
3.162000E+11 1.335192731E+00 1.265945429E+00 6.924730200E-02 1.329661763E+00 1.264268128E+00 6.539363500E-02 5.530968000E-03 1.677301000E-03
4.642000E+11 1.336882791E+00 1.271084308E+00 6.579848300E-02 1.332854675E+00 1.269944582E+00 6.291009300E-02 4.028116000E-03 1.139726000E-03
6.813000E+11 1.339035909E+00 1.275946017E+00 6.308989200E-02 1.336077027E+00 1.275154751E+00 6.092227600E-02 2.958882000E-03 7.912660000E-04
1.000000E+12 1.341686566E+00 1.280492777E+00 6.119378900E-02 1.339479959E+00 1.279928238E+00 5.955172100E-02 2.206607000E-03 5.645390000E-04
1.468000E+12 1.344837528E+00 1.284757531E+00 6.007999700E-02 1.343158435E+00 1.284342153E+00 5.881628200E-02 1.679093000E-03 4.153780000E-04
2.154000E+12 1.348460464E+00 1.288810267E+00 5.965019700E-02 1.347154175E+00 1.288494723E+00 5.865945200E-02 1.306289000E-03 3.155440000E-04
3.162000E+12 1.352505384E+00 1.292733482E+00 5.977190200E-02 1.351467913E+00 1.292486260E+00 5.898165300E-02 1.037471000E-03 2.472220000E-04
4.642000E+12 1.356915807E+00 1.296653374E+00 6.026243300E-02 1.356077944E+00 1.296439742E+00 5.963820200E-02 8.378630000E-04 2.136320000E-04
6.813000E+12 1.361642427E+00 1.300612633E+00 6.102979400E-02 1.360957692E+00 1.300440473E+00 6.051721900E-02 6.847350000E-04 1.721600000E-04
1.000000E+13 1.366648221E+00 1.304699566E+00 6.194865500E-02 1.366084549E+00 1.304557533E+00 6.152701600E-02 5.636720000E-04 1.420330000E-04
