T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.216830168E+00 1.230571642E+00 1.243505486E+00 1.256948963E+00 1.273279119E+00 1.290568298E+00 1.309816205E+00 1.331222957E+00 1.354540760E+00
295 1.213423468E+00 1.229502965E+00 1.243009014E+00 1.256374383E+00 1.272231352E+00 1.288922182E+00 1.307818951E+00 1.328918482E+00 1.352093285E+00
300 1.206872146E+00 1.228110192E+00 1.243033675E+00 1.256440525E+00 1.272043366E+00 1.288217767E+00 1.306768379E+00 1.327408384E+00 1.350268524E+00
305 1.193332985E+00 1.224884908E+00 1.242836419E+00 1.257059976E+00 1.272125199E+00 1.288499218E+00 1.306474736E+00 1.326803326E+00 1.349232287E+00
310 1.166446934E+00 1.217695822E+00 1.241833732E+00 1.257859734E+00 1.273304364E+00 1.289676453E+00 1.307183623E+00 1.327084928E+00 1.349244261E+00
315 1.116988132E+00 1.202595046E+00 1.238480780E+00 1.258242340E+00 1.274861748E+00 1.291301454E+00 1.308739570E+00 1.328316998E+00 1.350248287E+00
320 1.035519049E+00 1.173157143E+00 1.230864286E+00 1.257612650E+00 1.276304023E+00 1.293505311E+00 1.311009852E+00 1.330451226E+00 1.352115612E+00
325 1.020950130E+00 1.120763353E+00 1.214838588E+00 1.254415094E+00 1.277274888E+00 1.295739038E+00 1.313776928E+00 1.333274551E+00 1.355009074E+00
330 1.022449995E+00 1.037878455E+00 1.184379438E+00 1.246520913E+00 1.275497270E+00 1.297895298E+00 1.316944112E+00 1.336840171E+00 1.358311032E+00
335 1.026004526E+00 1.017691982E+00 1.131629154E+00 1.230328886E+00 1.272469602E+00 1.299339907E+00 1.319968532E+00 1.340527653E+00 1.362169284E+00
340 1.031944971E+00 1.018850298E+00 1.050078651E+00 1.200308574E+00 1.264711298E+00 1.299187200E+00 1.322565947E+00 1.344196326E+00 1.366330547E+00
