N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.216944119E+00 1.213555450E+00 1.207016023E+00 1.193523019E+00 1.166736311E+00 1.117346758E+00 1.036430343E+00 1.021079509E+00 1.022629120E+00 1.026356287E+00 1.032732061E+00
1.600000000E+01 1.273332899E+00 1.272120686E+00 1.271942641E+00 1.272363612E+00 1.273603210E+00 1.275124943E+00 1.276675045E+00 1.277685708E+00 1.277415476E+00 1.274507190E+00 1.266946806E+00
1.700000000E+01 1.355204558E+00 1.352782807E+00 1.351171049E+00 1.350570492E+00 1.350620374E+00 1.351578857E+00 1.353468060E+00 1.356077944E+00 1.358874294E+00 1.362735923E+00 1.366814884E+00
1.549996187E+01 1.243141227E+00 1.242523063E+00 1.242362839E+00 1.242093653E+00 1.241098574E+00 1.237936338E+00 1.230395857E+00 1.214554094E+00 1.184577342E+00 1.132476526E+00 1.051678735E+00
1.649996187E+01 1.309514422E+00 1.307450157E+00 1.306338737E+00 1.306139556E+00 1.306937181E+00 1.308557109E+00 1.311171129E+00 1.313981900E+00 1.317030706E+00 1.320050777E+00 1.322651632E+00
1.674996808E+01 1.330520721E+00 1.328120003E+00 1.326611178E+00 1.326052059E+00 1.326621707E+00 1.327905527E+00 1.330291596E+00 1.333064577E+00 1.336386109E+00 1.340008442E+00 1.343660745E+00
1.624993176E+01 1.290444735E+00 1.288863557E+00 1.288101639E+00 1.288291244E+00 1.289342802E+00 1.291148400E+00 1.293520440E+00 1.295905945E+00 1.298079550E+00 1.299554478E+00 1.299466632E+00
1.574996808E+01 1.258113642E+00 1.257268619E+00 1.257260156E+00 1.257852394E+00 1.258049553E+00 1.258537722E+00 1.257961165E+00 1.254913438E+00 1.247197364E+00 1.229693456E+00 1.200198099E+00
1.524993176E+01 1.230643358E+00 1.229496174E+00 1.227970340E+00 1.224787817E+00 1.217651705E+00 1.202679368E+00 1.173531096E+00 1.121524471E+00 1.038998701E+00 1.017740968E+00 1.018906134E+00
