T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.198534586E+00 1.200343607E+00 1.201742655E+00 1.202806585E+00 1.203616665E+00 1.204251363E+00 1.204782769E+00 1.205277579E+00 1.205814047E+00 1.206435425E+00 1.207229014E+00 1.208284747E+00 1.209704800E+00 1.211599091E+00 1.214071741E+00 1.217199518E+00 1.221016278E+00 1.225475707E+00 1.230481359E+00
295 1.200344338E+00 1.202058654E+00 1.203374480E+00 1.204369280E+00 1.205122146E+00 1.205707235E+00 1.206191448E+00 1.206635745E+00 1.207098734E+00 1.207641381E+00 1.208331785E+00 1.209248982E+00 1.210484137E+00 1.212136915E+00 1.214304893E+00 1.217065771E+00 1.220456666E+00 1.224459857E+00 1.229005248E+00
300 1.202091463E+00 1.203746580E+00 1.205000809E+00 1.205940110E+00 1.206645389E+00 1.207189182E+00 1.207635099E+00 1.208039916E+00 1.208457335E+00 1.208942489E+00 1.209556372E+00 1.210369365E+00 1.211462482E+00 1.212924491E+00 1.214843241E+00 1.217290993E+00 1.220307267E+00 1.223886415E+00 1.227978330E+00
305 1.204213194E+00 1.205898859E+00 1.207158929E+00 1.208092633E+00 1.208787146E+00 1.209317204E+00 1.209746340E+00 1.210129854E+00 1.210518891E+00 1.210964869E+00 1.211523720E+00 1.212259122E+00 1.213243640E+00 1.214556253E+00 1.216274940E+00 1.218464491E+00 1.221162465E+00 1.224369181E+00 1.228048005E+00
310 1.206068863E+00 1.207849562E+00 1.209162059E+00 1.210123911E+00 1.210832730E+00 1.211368795E+00 1.211798282E+00 1.212177349E+00 1.212556736E+00 1.212986304E+00 1.213519080E+00 1.214214109E+00 1.215137164E+00 1.216358096E+00 1.217944133E+00 1.219949537E+00 1.222404606E+00 1.225308639E+00 1.228631415E+00
315 1.207009122E+00 1.208934999E+00 1.210335773E+00 1.211352129E+00 1.212096026E+00 1.212656464E+00 1.213104980E+00 1.213501135E+00 1.213897814E+00 1.214346020E+00 1.214898540E+00 1.215612015E+00 1.216546544E+00 1.217762077E+00 1.219311911E+00 1.221234456E+00 1.223545959E+00 1.226237378E+00 1.229278153E+00
320 1.206655357E+00 1.208786910E+00 1.210324106E+00 1.211433639E+00 1.212245174E+00 1.212859934E+00 1.213358304E+00 1.213806848E+00 1.214264434E+00 1.214787034E+00 1.215430668E+00 1.216251812E+00 1.217304516E+00 1.218634988E+00 1.220275561E+00 1.222240792E+00 1.224526762E+00 1.227112895E+00 1.229966523E+00
325 1.202949299E+00 1.205295591E+00 1.206982246E+00 1.208202445E+00 1.209105461E+00 1.209807629E+00 1.210402307E+00 1.210968412E+00 1.211577263E+00 1.212297047E+00 1.213193634E+00 1.214326698E+00 1.215740943E+00 1.217455869E+00 1.219460863E+00 1.221722023E+00 1.224197521E+00 1.226849788E+00 1.229648016E+00
330 1.191869801E+00 1.194342274E+00 1.196128556E+00 1.197442649E+00 1.198451840E+00 1.199289809E+00 1.200068763E+00 1.200889620E+00 1.201849443E+00 1.203043964E+00 1.204563102E+00 1.206476445E+00 1.208809954E+00 1.211523276E+00 1.214507314E+00 1.217617374E+00 1.220729326E+00 1.223777576E+00 1.226751201E+00
335 1.166174875E+00 1.168486913E+00 1.170193672E+00 1.171510906E+00 1.172614050E+00 1.173653138E+00 1.174767188E+00 1.176096056E+00 1.177787850E+00 1.179997552E+00 1.182870990E+00 1.186507690E+00 1.190904003E+00 1.195898514E+00 1.201167501E+00 1.206313288E+00 1.211020318E+00 1.215158295E+00 1.218774394E+00
340 1.113269376E+00 1.114752025E+00 1.115937413E+00 1.116999796E+00 1.118096036E+00 1.119382487E+00 1.121031739E+00 1.123246861E+00 1.126268873E+00 1.130369832E+00 1.135817793E+00 1.142798412E+00 1.151290034E+00 1.160931142E+00 1.170984617E+00 1.180519244E+00 1.188766401E+00 1.195424415E+00 1.200644228E+00
