N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.203785647E+00 1.205380584E+00 1.207555174E+00 1.209717228E+00 1.211700680E+00 1.212978165E+00 1.213887976E+00 1.213633926E+00 1.211314905E+00 1.205928735E+00 1.196912735E+00
1.016672606E+01 1.205894227E+00 1.207394833E+00 1.209592105E+00 1.211858062E+00 1.214032595E+00 1.215572348E+00 1.216847978E+00 1.217033183E+00 1.215174411E+00 1.210228227E+00 1.201525661E+00
1.033324570E+01 1.207559072E+00 1.208964625E+00 1.211156580E+00 1.213475343E+00 1.215766051E+00 1.217472167E+00 1.218994599E+00 1.219484031E+00 1.217950816E+00 1.213328591E+00 1.204868386E+00
1.049996187E+01 1.208851540E+00 1.210171752E+00 1.212345944E+00 1.214688534E+00 1.217048894E+00 1.218860183E+00 1.220548712E+00 1.221248517E+00 1.219946700E+00 1.215566974E+00 1.207299030E+00
1.066670514E+01 1.209856758E+00 1.211102989E+00 1.213253632E+00 1.215603164E+00 1.218004106E+00 1.219882209E+00 1.221683262E+00 1.222530345E+00 1.221398067E+00 1.217209740E+00 1.209106093E+00
1.083333839E+01 1.210663274E+00 1.211843757E+00 1.213966575E+00 1.216311931E+00 1.218734538E+00 1.220655495E+00 1.222533963E+00 1.223487419E+00 1.222487474E+00 1.218465145E+00 1.210518919E+00
1.100000000E+01 1.211357326E+00 1.212474768E+00 1.214564025E+00 1.216895991E+00 1.219326753E+00 1.221275412E+00 1.223208705E+00 1.224243537E+00 1.223357746E+00 1.219498119E+00 1.211722629E+00
1.116672606E+01 1.212022319E+00 1.213072550E+00 1.215119113E+00 1.217427883E+00 1.219855675E+00 1.221822166E+00 1.223796122E+00 1.224898987E+00 1.224124441E+00 1.220444156E+00 1.212872715E+00
1.133324570E+01 1.212753430E+00 1.213712760E+00 1.215702489E+00 1.217975815E+00 1.220389727E+00 1.222367091E+00 1.224373272E+00 1.225539517E+00 1.224886112E+00 1.221420308E+00 1.214106297E+00
1.149996187E+01 1.213643960E+00 1.214482670E+00 1.216386844E+00 1.218608319E+00 1.220995856E+00 1.222978280E+00 1.225011900E+00 1.226243419E+00 1.225731599E+00 1.222531763E+00 1.215547118E+00
1.166670514E+01 1.214752437E+00 1.215471083E+00 1.217255292E+00 1.219398120E+00 1.221743511E+00 1.223724584E+00 1.225782659E+00 1.227085622E+00 1.226743278E+00 1.223872286E+00 1.217302012E+00
1.183333839E+01 1.216203277E+00 1.216742983E+00 1.218388102E+00 1.220423841E+00 1.222706172E+00 1.224676841E+00 1.226756052E+00 1.228137934E+00 1.227995140E+00 1.225517245E+00 1.219447087E+00
1.200000000E+01 1.218111348E+00 1.218414292E+00 1.219868869E+00 1.221767188E+00 1.223959319E+00 1.225905155E+00 1.227999052E+00 1.229464643E+00 1.229545724E+00 1.227511010E+00 1.222007277E+00
1.216672606E+01 1.220583728E+00 1.220586845E+00 1.221792431E+00 1.223504652E+00 1.225573779E+00 1.227471760E+00 1.229567312E+00 1.231113776E+00 1.231428094E+00 1.229854843E+00 1.224941179E+00
1.233324570E+01 1.223696666E+00 1.223350348E+00 1.224237219E+00 1.225709443E+00 1.227605613E+00 1.229421078E+00 1.231495153E+00 1.233107278E+00 1.233641656E+00 1.232504717E+00 1.228146863E+00
1.249996187E+01 1.227481020E+00 1.226716960E+00 1.227240376E+00 1.228409186E+00 1.230085810E+00 1.231771300E+00 1.233788123E+00 1.235435132E+00 1.236151246E+00 1.235383852E+00 1.231493175E+00
1.266670514E+01 1.231911009E+00 1.230688881E+00 1.230796941E+00 1.231618865E+00 1.233014764E+00 1.234512301E+00 1.236423453E+00 1.238058609E+00 1.238895701E+00 1.238403308E+00 1.234857867E+00
1.283333839E+01 1.236893845E+00 1.235206576E+00 1.234878058E+00 1.235300865E+00 1.236365114E+00 1.237612284E+00 1.239360118E+00 1.240923342E+00 1.241804190E+00 1.241480522E+00 1.238148514E+00
1.300000000E+01 1.242313856E+00 1.240169456E+00 1.239389760E+00 1.239401354E+00 1.240093080E+00 1.241030795E+00 1.242554406E+00 1.243977706E+00 1.244815646E+00 1.244552673E+00 1.241307076E+00
