T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.218432617E+00 1.222965452E+00 1.226698804E+00 1.229923321E+00 1.232886566E+00 1.235799273E+00 1.238831739E+00 1.242107624E+00 1.245702188E+00 1.249648086E+00 1.253948458E+00 1.258593279E+00 1.263572036E+00 1.268877503E+00 1.274501950E+00 1.280429500E+00 1.286641955E+00 1.293117629E+00 1.299794232E+00
295 1.219125476E+00 1.224449889E+00 1.228709794E+00 1.232267772E+00 1.235423254E+00 1.238419147E+00 1.241441755E+00 1.244621640E+00 1.248034227E+00 1.251712894E+00 1.255669897E+00 1.259906934E+00 1.264429702E+00 1.269248076E+00 1.274372085E+00 1.279805709E+00 1.285544619E+00 1.291585509E+00 1.297863069E+00
300 1.218665916E+00 1.225046001E+00 1.230055958E+00 1.234136003E+00 1.237649077E+00 1.240882587E+00 1.244048689E+00 1.247294566E+00 1.250641018E+00 1.254217737E+00 1.257981802E+00 1.261940686E+00 1.266111168E+00 1.270518468E+00 1.275190154E+00 1.280157537E+00 1.285395901E+00 1.290978733E+00 1.296866089E+00
305 1.216370273E+00 1.224004688E+00 1.229671431E+00 1.234454580E+00 1.238640329E+00 1.242337857E+00 1.245892822E+00 1.249430193E+00 1.253010021E+00 1.256656007E+00 1.260368811E+00 1.264181124E+00 1.268099734E+00 1.272182946E+00 1.276472899E+00 1.280972573E+00 1.285772536E+00 1.290881327E+00 1.296274225E+00
310 1.212996271E+00 1.222047439E+00 1.228670327E+00 1.234477146E+00 1.239379006E+00 1.243695027E+00 1.247710236E+00 1.251630564E+00 1.255521304E+00 1.259410833E+00 1.263277055E+00 1.267117864E+00 1.270986908E+00 1.274880275E+00 1.278919007E+00 1.283126655E+00 1.287545695E+00 1.292241619E+00 1.297224422E+00
315 1.207507810E+00 1.217707409E+00 1.226554463E+00 1.233438947E+00 1.239241476E+00 1.244227272E+00 1.248849354E+00 1.253289829E+00 1.257647057E+00 1.261928008E+00 1.266107910E+00 1.270176466E+00 1.274131951E+00 1.278041327E+00 1.281959803E+00 1.285956418E+00 1.290094403E+00 1.294454091E+00 1.299064353E+00
320 1.200716919E+00 1.213255323E+00 1.222730065E+00 1.230213624E+00 1.237077038E+00 1.242916636E+00 1.248367467E+00 1.253554724E+00 1.258621499E+00 1.263514258E+00 1.268224911E+00 1.272709971E+00 1.276964523E+00 1.281031595E+00 1.284983008E+00 1.288899889E+00 1.292859991E+00 1.296947750E+00 1.301277050E+00
325 1.192522835E+00 1.206789399E+00 1.218228863E+00 1.227415065E+00 1.235000736E+00 1.241587858E+00 1.247583594E+00 1.253385450E+00 1.259143481E+00 1.264752463E+00 1.270119958E+00 1.275173306E+00 1.279880104E+00 1.284270136E+00 1.288415333E+00 1.292404961E+00 1.296328669E+00 1.300297408E+00 1.304367253E+00
330 1.182987262E+00 1.198859754E+00 1.211799651E+00 1.222286721E+00 1.230969393E+00 1.238496096E+00 1.245403917E+00 1.252051660E+00 1.258594796E+00 1.265011315E+00 1.271177333E+00 1.276961205E+00 1.282291391E+00 1.287174808E+00 1.291677144E+00 1.295892451E+00 1.299920450E+00 1.303864611E+00 1.307872528E+00
335 1.171705127E+00 1.188838323E+00 1.203087533E+00 1.214801173E+00 1.224589615E+00 1.233124793E+00 1.240995264E+00 1.248610982E+00 1.256156823E+00 1.263605959E+00 1.270796972E+00 1.277544337E+00 1.283727431E+00 1.289322595E+00 1.294384467E+00 1.299009369E+00 1.303305975E+00 1.307357040E+00 1.311371029E+00
340 1.160594567E+00 1.178820866E+00 1.194290353E+00 1.207180214E+00 1.218026196E+00 1.227502746E+00 1.236246401E+00 1.244731182E+00 1.253194718E+00 1.261630431E+00 1.269854910E+00 1.277628550E+00 1.284768985E+00 1.291205255E+00 1.296967615E+00 1.302146491E+00 1.306855185E+00 1.311225121E+00 1.315351663E+00
