N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 325 3.800E-4 3.816873E+1 1.693820E+1 5.548430E-1 7.998130E+1
1.468000E+10 5.623E+15 325 3.800E-4 3.812655E+1 1.690200E+1 5.546960E-1 7.991990E+1
2.154000E+10 5.623E+15 325 3.800E-4 3.806560E+1 1.684970E+1 5.544790E-1 7.983150E+1
3.162000E+10 5.623E+15 325 3.800E-4 3.797817E+1 1.677480E+1 5.541600E-1 7.970570E+1
4.642000E+10 5.623E+15 325 3.800E-4 3.785410E+1 1.666880E+1 5.536880E-1 7.952930E+1
6.813000E+10 5.623E+15 325 3.800E-4 3.768066E+1 1.652120E+1 5.529910E-1 7.928740E+1
1.000000E+11 5.623E+15 325 3.800E-4 3.744342E+1 1.631510E+1 5.519560E-1 7.894240E+1
1.468000E+11 5.623E+15 325 3.800E-4 3.712854E+1 1.605420E+1 5.504130E-1 7.855840E+1
2.154000E+11 5.623E+15 325 3.800E-4 3.672714E+1 1.573000E+1 5.480400E-1 7.814990E+1
3.162000E+11 5.623E+15 325 3.800E-4 3.624065E+1 1.534480E+1 5.444970E-1 7.776220E+1
4.642000E+11 5.623E+15 325 3.800E-4 3.568369E+1 1.492860E+1 5.393130E-1 7.757250E+1
6.813000E+11 5.623E+15 325 3.800E-4 3.507978E+1 1.449020E+1 5.322750E-1 7.760340E+1
1.000000E+12 5.623E+15 325 3.800E-4 3.445063E+1 1.405580E+1 5.246330E-1 7.776850E+1
1.468000E+12 5.623E+15 325 3.800E-4 3.380687E+1 1.361810E+1 5.177780E-1 7.779810E+1
2.154000E+12 5.623E+15 325 3.800E-4 3.314742E+1 1.318580E+1 5.115780E-1 7.775790E+1
3.162000E+12 5.623E+15 325 3.800E-4 3.246529E+1 1.274290E+1 5.054730E-1 7.765170E+1
4.642000E+12 5.623E+15 325 3.800E-4 3.175344E+1 1.229190E+1 4.992960E-1 7.753020E+1
6.813000E+12 5.623E+15 325 3.800E-4 3.100722E+1 1.183650E+1 4.929600E-1 7.743720E+1
1.000000E+13 5.623E+15 325 3.800E-4 3.022427E+1 1.136590E+1 4.865140E-1 7.729510E+1
1.468000E+13 5.623E+15 325 3.800E-4 2.940379E+1 1.089190E+1 4.800110E-1 7.716990E+1
2.154000E+13 5.623E+15 325 3.800E-4 2.854611E+1 1.040380E+1 4.733920E-1 7.698840E+1
3.162000E+13 5.623E+15 325 3.800E-4 2.765259E+1 9.914700E+0 4.667180E-1 7.682300E+1
4.642000E+13 5.623E+15 325 3.800E-4 2.672564E+1 9.414700E+0 4.600030E-1 7.658010E+1
6.813000E+13 5.623E+15 325 3.800E-4 2.576877E+1 8.911500E+0 4.531470E-1 7.631670E+1
1.000000E+14 5.623E+15 325 3.800E-4 2.478656E+1 8.411300E+0 4.461930E-1 7.605470E+1
